copyright	zengfr	site:http://github.com/zengfr/romhack
FFCC48	enemy+2C	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122F4, 01A75E, 02A7E4, 046B2E]	
FFCC4A	enemy+2E	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122F4, 01A75E, 02A7E4, 046B2E]	
FFCC4C	enemy+30	[001590, 002482, 0024D0, 0024EE, 002510, 0079C2, 007B54, 008020, 008284, 008E68, 0096C2, 012266, 01A75E, 05E4B2]	
FFCC4D	enemy+31	[008C1C, 00901C, 0092A2, 00958A, 0096CC, 009716, 0098E2, 009AC0, 011C96, 011DA8, 01C260]	
FFCC4E	enemy+32	[001590, 002482, 0024D0, 007B54, 011CB8, 011CFA, 011DAE, 011ECE, 011F1E, 011F34, 011F50, 01202E, 012266, 0123D4, 01A75E, 02A46A, 02A73C, 02A7C8, 02A7D8, 02A93A, 02A950, 02A964, 02A96E, 02A98C, 02AA94, 02ABA2, 02ABAC, 02ABCA, 0467B2, 046A24, 046AC6, 046B18, 046B3E, 046B9C, 046BB4, 046BC0]	
FFCC4F	enemy+33	[02A7DC, 046B28]	
FFCC50	enemy+34	[001590, 002474, 00248C, 0024A6, 0024C2, 0024DA, 0024FA, 00406E, 012268, 01A75E]	
FFCC52	enemy+36	[001136, 001590, 003D7E, 0051EE, 005354, 012268, 01A75E]	
FFCC54	enemy+38	[001136, 001590, 003D7E, 0051EE, 005354, 01226A, 01A75E]	
FFCC56	enemy+3A	[001590, 003E1A, 003E4C, 0041EE, 012212, 01223C, 01226A, 01A75E, 02A66C, 02A684, 02A9E2, 02AA3E, 02AB06, 02AB16, 02B88C, 02BB58, 046960, 046978, 046BC6, 046CA8]	
FFCC58	enemy+3C	[001590, 003D96, 0066CA, 01226C, 01A75E]	
FFCC59	enemy+3D	[003D9E, 007B88]	
FFCC5A	enemy+3E	[001590, 011C34, 011C3A, 01226C, 012410, 01A75E, 022D4E, 022D54]	
FFCC5C	enemy+40	[0010D6, 0010DE, 001590, 011A96, 011AAA, 011CAA, 011CD0, 011CEE, 011D10, 011D92, 011DB8, 011EC0, 011ED8, 011F12, 011F3E, 012024, 012046, 012072, 012092, 0120A0, 0120AE, 01226E, 01A75E, 02AB98, 02ABD6]	
FFCC5E	enemy+42	[0010DA, 001590, 01209C, 01226E, 01A75E]	
FFCC60	enemy+44	[001590, 012270, 01A75E]	
FFCC62	enemy+46	[001590, 012270, 01A75E]	
FFCC64	enemy+48	[0010C0, 0010C8, 001590, 011CAE, 011CD8, 011CEA, 011D7E, 011DCA, 011EC4, 011EE0, 011F0E, 01205E, 012272, 01A75E, 02A942, 02ABB2]	
FFCC66	enemy+4A	[0010C4, 001590, 011CA6, 011D84, 011DD0, 011EBC, 012064, 012272, 01A75E, 02A948, 02ABB8]	
FFCC68	enemy+4C	[001590, 012274, 01A75E]	
FFCC6A	enemy+4E	[001590, 012274, 01A75E]	
FFCC6C	enemy+50	[001590, 012276, 01A75E, 05E5C8]	
FFCC6E	enemy+52	[001590, 012276, 01A75E, 05E5C8]	
FFCC70	enemy+54	[001590, 012278, 01A75E]	
FFCC72	enemy+56	[001590, 012278, 01A75E]	
FFCC74	enemy+58	[001590, 01227A, 01A75E]	
FFCC76	enemy+5A	[001590, 01227A, 01A75E]	
FFCC78	enemy+5C	[001590, 01227C, 01A75E]	
FFCC7A	enemy+5E	[001590, 008176, 00826A, 0096B8, 011E2C, 01227C, 01A75E]	
FFCC7B	enemy+5F	[003DE4]	
FFCC7C	enemy+60	[001590, 0017C6, 0017CC, 007E9E, 007F2A, 011C7C, 011D74, 011E92, 01227E, 01A75E, 022CE4, 022D34, 022D3A]	
FFCC7D	enemy+61	[0017DC, 007E90, 007EA2, 007F2E, 011C80, 011D78, 011E96, 022CE8, 022D40]	
FFCC7E	enemy+62	[001590, 007EA8, 007EAE, 007EB2, 0082C6, 0094D4, 0121BE, 0121C4, 012230, 012236, 01227E, 01A75E, 02A510, 02A516, 02B73C, 04681A, 047190, 04954C, 049A02]	
FFCC7F	enemy+63	[0018B6, 007F20, 007F42, 009652]	
FFCC80	enemy+64	[001590, 002516, 012280, 01A75E, 02A780, 02A798, 02A7A4, 02A7B0, 02A7BC, 046760]	
FFCC82	enemy+66	[001590, 002516, 012280, 01A75E, 02A780, 02A798, 02A7A4, 02A7B0, 02A7BC, 046760]	
FFCC84	enemy+68	[001590, 00827C, 012282, 01A75E]	
FFCC86	enemy+6A	[001590, 007B24, 008186, 0082CE, 0096E6, 012282, 01A75E, 01C1FC, 01C28C]	
FFCC88	enemy+6C	[001590, 00249A, 0024B6, 0024E8, 00250A, 007A54, 00964A, 012284, 01A75E]	
FFCC8A	enemy+6E	[001590, 00249C, 0024B8, 0024EA, 00250C, 00906A, 0094EE, 00976A, 009934, 009BD8, 012284, 01A75E]	
FFCC8C	enemy+70	[001590, 00249C, 0024B8, 0024EA, 00250C, 008494, 012286, 01A75E]	
FFCC8E	enemy+72	[001590, 0017B6, 008076, 0082DE, 008380, 0096C6, 011AC8, 011CC4, 01203A, 01216A, 012286, 01A75E, 022CEC]	
FFCC8F	enemy+73	[008132, 011A7A]	
FFCC90	enemy+74	[001590, 011E38, 012288, 01A75E, 01C2CC]	
FFCC92	enemy+76	[001590, 011A9A, 011ABA, 011C78, 011D70, 011E8E, 012012, 012058, 012288, 01A75E, 01AE06, 01BCA4, 01CB48]	
FFCC94	enemy+78	[001590, 009010, 00929A, 00957E, 00970E, 009AB8, 01228A, 0123E4, 01A75E, 022D44, 022D4A]	
FFCC95	enemy+79	[008194, 0094DC, 022CF0]	
FFCC96	enemy+7A	[001590, 007DC8, 01228A, 01A75E, 02A7D0, 02AAF8, 046AB0, 046ACE, 046B24]	
FFCC98	enemy+7C	[001590, 008272, 01228C, 01A75E]	
FFCC9A	enemy+7E	[001590, 0041E8, 008162, 0082DA, 0094C4, 011DA0, 011DFC, 01228C, 01A75E, 01C254, 01C3F8]	
FFCC9B	enemy+7F	[004352, 011E3C, 0126EC]	
FFCC9C	enemy+80	[001590, 002A9E, 003DD6, 00817A, 00826E, 0096BC, 011E30, 01228E, 01A75E]	
FFCC9E	enemy+82	[001590, 002A62, 002AA4, 002AC2, 002C48, 003DCC, 003DD0, 003EAA, 007DD0, 007E52, 007E84, 007F18, 008036, 00806C, 0080F2, 00816E, 008262, 00829A, 0082A6, 00836E, 009294, 0094CC, 011C54, 011C8E, 011D50, 011DE4, 011DF2, 011E24, 01211C, 01228E, 012330, 01234E, 0126D4, 012776, 01277E, 01A75E, 01C214, 022C94, 022C9A, 022CB6, 022D6E, 053C54]	
FFCCA0	enemy+84	[001590, 003DD2, 00806E, 008172, 00829C, 00836A, 011DE6, 011E28, 012290, 01A75E, 022C9E]	
FFCCA2	enemy+86	[001590, 008280, 012290, 01A75E, 02A51C, 02A534, 02B748, 046826, 04719C, 049558, 049A0E]	
FFCCA4	enemy+88	[001590, 0016A8, 011D4C, 011DEA, 011DEE, 012292, 012772, 01A75E]	
FFCCA6	enemy+8A	[001590, 007B8E, 007BF4, 012292, 01A75E]	
FFCCA7	enemy+8B	[007B7C, 012382, 0123FA, 012400, 01C27A]	
FFCCA8	enemy+8C	[001590, 001BB4, 012294, 01A75E]	
FFCCAA	enemy+8E	[001590, 003D7A, 0079F2, 011B58, 011BA4, 011BB0, 011C08, 012244, 012294, 01A75E]	
FFCCAC	enemy+90	[001590, 003D88, 0041B4, 0041BE, 00534C, 012296, 01A75E]	
FFCCAD	enemy+91	[003D8E, 0041B8, 0041C2]	
FFCCAE	enemy+92	[001590, 003D92, 012296, 01A75E]	
FFCCAF	enemy+93	[0018AA]	
FFCCB0	enemy+94	[001590, 012298, 01A75E]	
FFCCB2	enemy+96	[001590, 005CDE, 00807E, 0082D4, 0096D2, 00998C, 011A8E, 011C9E, 011D8A, 01201C, 0121A6, 012216, 012298, 01A75E, 01C25A, 01C3FE, 022CC0]	
FFCCB3	enemy+97	[011AF0, 011C72, 011D6A, 011E84, 01234A, 02A956, 02ABBE]	
FFCCB4	enemy+98	[001590, 007B58, 00808A, 0080EE, 009976, 011ABE, 012122, 01229A, 01A75E]	
FFCCB5	enemy+99	[004366, 0079B6, 007E98, 007ECC, 007F32, 007F72, 0082EC, 01187C, 011C44, 022CDE, 05E50A]	
FFCCB6	enemy+9A	[001590, 01229A, 01A75E]	
FFCCB7	enemy+9B	[009582, 022D58]	
FFCCB8	enemy+9C	[001590, 00538E, 01229C, 01A75E, 022D64]	
FFCCBA	enemy+9E	[001590, 005592, 0055D8, 01229C, 01A75E, 022D6A]	
FFCCBC	enemy+A0	[001590, 003C9A, 004052, 004066, 004082, 0040A4, 01229E, 01A75E]	
FFCCBD	enemy+A1	[003ED8]	
FFCCBE	enemy+A2	[001590, 003D66, 003D6C, 003D76, 003E8E, 007DE2, 01084E, 01229E, 01A75E, 053C40]	
FFCCBF	enemy+A3	[003F06, 0048E4, 005120, 0053E2, 005486, 005524, 005540, 007B62, 012414, 02A580, 02A6E6, 02AA08, 02AA5A, 02AB36, 02B7AC, 02BB80, 04688A, 0469D8, 046BEC, 04713A, 0494F6, 0499AC]	
FFCCC0	enemy+A4	[001590, 00414A, 007B6A, 0122A0, 01241E, 01A75E, 02A53C, 02B768, 046846, 0471B8, 049574, 049A2A]	
FFCCC2	enemy+A6	[001590, 0122A0, 01A75E, 02A5D2, 02A636, 02A654, 02B7FE, 0468DC, 046918, 04692C, 04694A]	
FFCCC3	enemy+A7	[004058, 00490E, 005154, 02AB50, 046AA8, 046AEC, 046B4E]	
FFCCC4	enemy+A8	[001590, 003DC6, 003EA6, 003EC0, 0122A2, 01A75E]	
FFCCC6	enemy+AA	[001590, 003DC2, 003EB8, 0122A2, 01A75E]	
FFCCC8	enemy+AC	[001590, 003E00, 00439A, 0122A4, 01A75E, 022D18, 047118, 0494D4, 04998A]	
FFCCC9	enemy+AD	[0043DA, 01082C, 0122C6, 04E98A]	
FFCCCA	enemy+AE	[001590, 003D9A, 004348, 00434E, 0122A4, 0122C2, 0126E2, 01A75E]	
FFCCCB	enemy+AF	[003EB4, 003EC6]	
FFCCCC	enemy+B0	[001590, 003F34, 00429E, 004994, 004A1C, 004A4A, 004A82, 004B00, 005394, 0053D6, 0057AC, 0057B6, 0122A6, 01A75E, 047146, 04715C, 049502, 049518, 0499B8, 0499CE]	
FFCCCE	enemy+B2	[001590, 0049CC, 004A02, 0122A6, 01A75E]	
FFCCD0	enemy+B4	[001590, 004982, 004AAA, 004AB0, 0053E6, 0053F0, 0122A8, 01A75E, 04714A, 049506, 0499BC]	
FFCCD1	enemy+B5	[0049AE, 0049DE, 0049EC]	
FFCCD2	enemy+B6	[001590, 004988, 004AA2, 004AF0, 004AF8, 0122A8, 01A75E]	
FFCCD3	enemy+B7	[0048B0, 00536E, 005584, 0055CA, 02A556, 02B782, 046860, 0471D2, 04958E, 049A44]	
FFCCD4	enemy+B8	[001590, 003D82, 004B5C, 00560A, 0122AA, 01A75E]	
FFCCD6	enemy+BA	[001590, 003D82, 004B5C, 00560A, 0122AA, 01A75E]	
FFCCD8	enemy+BC	[001590, 0020E6, 003DA2, 0122AC, 01A75E]	
FFCCDA	enemy+BE	[001590, 0020E6, 003DA2, 0122AC, 01A75E]	
FFCCDC	enemy+C0	[001590, 004100, 0122AE, 01A75E, 02A714, 02A770, 046A06, 046B02, 046B6E]	
FFCCDD	enemy+C1	[0040AA]	
FFCCDE	enemy+C2	[001590, 0040B0, 0047A4, 0122AE, 01A75E, 02A75C, 02A766, 02A94C, 02A96A, 02AACA, 02AADE, 046AA2, 046AB4, 046ADA, 046AF8, 046B38, 046B48, 046B54]	
FFCCDF	enemy+C3	[003E1E, 003E3E, 0041F4, 004248]	
FFCCE0	enemy+C4	[001590, 0122B0, 01A75E]	
FFCCE2	enemy+C6	[001590, 0122B0, 012422, 01A75E, 02A6EA, 02A762, 02A7F0, 046892, 0469DC, 046AF4, 046B42]	
FFCCE3	enemy+C7	[0016AC, 003DFA, 004A6C, 008114, 0082B2, 047112, 0494CE, 049984]	
FFCCE4	enemy+C8	[001590, 0122B2, 01A75E, 02A778, 02A7EA, 046B0A, 046B34]	
FFCCE6	enemy+CA	[001590, 0122B2, 01A75E, 02A778, 02A7EA, 046B0A, 046B34]	
FFCCE8	enemy+CC	[001590, 004158, 00416A, 004176, 004180, 0122B4, 01A75E]	
FFCCE9	enemy+CD	[003EF4, 004130, 005368, 007B66, 01241A]	
FFCCEA	enemy+CE	[001590, 00410A, 004786, 00485E, 0048A6, 011C3E, 0122B4, 01A75E, 02AA7C]	
FFCCEB	enemy+CF	[004088, 004874]	
FFCCEC	enemy+D0	[001590, 00516C, 0051F6, 0122B6, 01A75E, 02AA1A, 02AA30, 02BB94, 046BFE, 046C14]	
FFCCEE	enemy+D2	[001590, 0122B6, 01A75E]	
FFCCF0	enemy+D4	[001590, 0122B8, 01A75E]	
FFCCF2	enemy+D6	[001590, 0122B8, 01A75E]	
FFCCF4	enemy+D8	[001590, 005344, 0122BA, 01A75E, 047126, 0494E2, 049998]	
FFCCF6	enemy+DA	[001590, 0122BA, 01A75E]	
FFCCF8	enemy+DC	[001590, 0122BC, 01A75E]	
FFCCFA	enemy+DE	[001590, 0122BC, 01A75E]	
FFCCFC	enemy+ 0	[001590, 003BCC, 003EF0, 004206, 004232, 00563E, 007CC4, 00856E, 008810, 008C10, 00900A, 00928E, 009578, 009702, 0098DA, 009AB2, 009F6E, 010832, 011AC2, 01224E, 0123E8, 01A75E, 01B53C, 01B5FC, 01B626, 01C2B4, 01C408, 022C86, 022D10, 0290AE, 0290E0, 02A470, 032836, 036676, 0471F4, 0495B0, 053C18]	
FFCCFD	enemy+ 1	[001192, 00119A, 004392, 05E5D6]	
FFCCFE	enemy+ 2	[0013D0, 001590, 001696, 0020DA, 0043D0, 007D5C, 007E18, 007E20, 007F3C, 008060, 0080FA, 00810E, 0082AC, 011A6A, 011B00, 011E04, 01224E, 012356, 0123AA, 0126DA, 01A75E, 01B49E, 05E0C2]	
FFCD00	enemy+ 4	[0010E6, 00110A, 001144, 00117C, 0011E2, 001590, 0018D6, 0026CA, 0026E6, 002736, 002742, 0039A4, 003C38, 003F14, 0040C0, 0041A6, 00425C, 00477A, 004792, 00498C, 004A20, 004A42, 004A7A, 004ACE, 004B6C, 00517A, 00538A, 0053C0, 0053C6, 0054F0, 0055E6, 005618, 005638, 00569E, 005718, 005760, 0057C6, 005AC8, 005BA4, 005CFA, 00785C, 007A28, 007D24, 0084AA, 0086F2, 008A0C, 009096, 00951A, 00967C, 009796, 00994E, 009980, 009C04, 01083E, 011AAE, 011B82, 011BE4, 011CD4, 011D14, 011DBC, 011EDC, 011F42, 01204A, 012076, 012250, 01A75E, 022D62, 029166, 02A528, 02A976, 02AB72, 02ABDA, 0328BC, 032C56, 032D16, 03305E, 0330C8, 0366F0, 036AEE, 036CBE, 036E0A, 0370FA, 037118, 04D1C2, 04D390, 04D3F8, 04DAE4, 04E9B0, 053C2A, 05E040, 05E5F2]	
FFCD02	enemy+ 6	[0010E6, 00110A, 001144, 001590, 004B6C, 005618, 012250, 01A75E]	
FFCD04	enemy+ 8	[0010FC, 001116, 00114E, 001590, 0015EE, 0018C0, 0026B6, 0026C2, 00270A, 002712, 00273A, 002746, 003C26, 004190, 004894, 0049B8, 0049FE, 004A8C, 004ADC, 004B76, 00558E, 0055D4, 005622, 00563C, 00566A, 0056A2, 007866, 0079CA, 00834A, 00834E, 008354, 0084AE, 0086D0, 0089EA, 008A1C, 008D1E, 008E7E, 009072, 009076, 0090A8, 0090EA, 0094F6, 00952C, 00965A, 00968A, 009772, 0097A8, 009960, 009BE0, 009C16, 010842, 011B88, 011BEA, 012252, 01A75E, 01B594, 01C24E, 01D17E, 01D21A, 022D68, 0292E8, 02A6B6, 032A9E, 032D36, 03689C, 036AD2, 036DF4, 04D1C8, 04E9B6, 053C34, 05E04A, 05E5FA]	
FFCD06	enemy+ A	[0010FC, 001116, 00114E, 001590, 004B76, 005622, 012252, 01A75E]	
FFCD08	enemy+ C	[0010D0, 001590, 00420A, 004236, 007A3A, 007CD0, 007D3E, 007D44, 007E7E, 007F10, 008082, 0084B2, 008A20, 0090AC, 009530, 00968E, 0097AC, 009C1A, 011B66, 011B8E, 011BF0, 011CF2, 011D1E, 011DD4, 011F16, 011F4C, 012082, 012254, 01231E, 01A75E, 02A97E, 02A990, 02ABE2, 02ABF4, 0330D0, 0330E2, 036CC4, 036D3A, 036F6A, 036F70, 04E994, 05E016, 05E5FE]	
FFCD0A	enemy+ E	[0010D0, 001590, 007D44, 011CF2, 011D1E, 011DD4, 011F16, 011F4C, 012082, 012254, 01A75E, 02A990, 02ABF4, 0330E2, 036D3A, 036F70]	
FFCD0C	enemy+10	[001590, 007A36, 0084B6, 008A24, 0090B0, 009534, 009692, 0097B0, 009C1E, 012256, 01A75E, 022D98, 05E602]	
FFCD0E	enemy+12	[001590, 002494, 0024B0, 0024E2, 002504, 012256, 01A75E, 05E01E, 05E47A, 05E492, 05E560, 05E5BC]	
FFCD10	enemy+14	[001590, 002494, 0024B0, 0024E2, 002504, 012258, 01A75E, 05E01E, 05E47A, 05E492, 05E560, 05E5BC]	
FFCD12	enemy+16	[001590, 0041AE, 004266, 004B36, 005172, 00539C, 00552C, 00553A, 005550, 0055B0, 005630, 005648, 00564C, 005698, 005712, 005B88, 00799E, 008242, 0083BA, 0084A0, 0086E8, 008A02, 00908C, 009510, 009672, 00978C, 009944, 009BFA, 01083A, 011B9E, 011C02, 011EB4, 0121AA, 01221A, 012258, 01A75E, 022CBA, 0295FC, 02A9B8, 02AB68, 032C1E, 033054, 036AF6, 036CB6, 036E00, 036F42, 037128, 04714E, 04950A, 04D1E0, 04D396, 04D400, 04DB10, 04E99A, 053C20, 05E05A, 05E538, 05E680, 05E6C8, 05E76C, 05E7B6, 05E8CE]	
FFCD13	enemy+17	[003976, 003B60, 003B6E, 003DDE, 003DE8, 01084A, 04C8E0, 053C3C, 05E540, 05E546, 05E550, 05E554, 05E55C, 05E56A, 05E662, 05E6B2, 05E80E, 05E880, 05E8A8]	
FFCD14	enemy+18	[001590, 0121D2, 0121D8, 01225A, 01A75E, 05E5F6]	
FFCD16	enemy+1A	[001590, 01225A, 01A75E]	
FFCD18	enemy+1C	[001590, 00439E, 01225C, 01A75E, 05E17E]	
FFCD1A	enemy+1E	[001590, 01225C, 01A75E, 02905C, 02A420, 03283C, 036644, 04712C, 0494E8]	
FFCD1B	enemy+1F	[003BDA, 003BE6, 005404, 005470, 00557A, 00559E, 011A86, 011AB2, 012016, 012050, 036A68, 036ABE, 036B62, 036B6E, 036B8E, 036E80, 036EA2, 036EFE, 036F0A, 036F50, 036F7E]	
FFCD1C	enemy+20	[001590, 0025BA, 0025CC, 003F28, 0048F2, 004972, 004ABE, 005346, 005654, 00565C, 005664, 007A40, 007E5A, 011B4C, 01225E, 01A75E, 022D8A]	
FFCD1D	enemy+21	[010836, 053C1C]	
FFCD1E	enemy+22	[001590, 01225E, 01A75E]	
FFCD20	enemy+24	[00112E, 001590, 003E60, 0042AA, 00436E, 004386, 00438E, 0049B2, 0049C4, 0049F2, 004A14, 004A28, 004B10, 004B20, 004B24, 004B2A, 004B30, 004B54, 0051D2, 00554C, 005558, 005574, 0055A4, 0055BA, 005602, 012260, 01A75E, 0292F6, 02A6C4, 02A6D2, 032CAA, 032CEC, 032D1E, 0368AA, 0368B8, 036A46, 036BDE, 0370F4, 047140, 047156, 0494FC, 049512]	
FFCD22	enemy+26	[001590, 003DAA, 004372, 004380, 010846, 011C12, 011EA4, 011F00, 012260, 012312, 01A75E, 053C38]	
FFCD23	enemy+27	[029082, 02A444, 02A5DA, 032844, 03664E]	
FFCD24	enemy+28	[001590, 0015C6, 003C54, 0043A4, 00535C, 0055FC, 0079B0, 007B34, 007D1A, 007FFA, 0082E6, 0082F2, 0096A0, 0096E2, 011AF8, 011F64, 012262, 01236E, 0123DE, 01A75E, 01AE10, 01B4C4, 01B520, 01BCAE, 01CB52, 022C8E, 022CC6, 022CCE, 022CD8, 022D76, 029022, 0290D6, 02A3E6, 02A452, 0327FE, 03284E, 036618, 036658, 0470FE, 047134, 0494BA, 0494F0, 05E456, 05E516]	
FFCD25	enemy+29	[002A52, 004340, 004376, 01B5CE, 01C1F6, 01C284, 01D1B4, 029038, 029060, 029128, 02A3FC, 02A424, 02A4EA, 032814, 032840, 03287E, 03662E, 036648, 0366B2, 04716A, 049526, 04DA66]	
FFCD26	enemy+2A	[001590, 003CA0, 004076, 0041DE, 0047A0, 0049E6, 004A9C, 004AB8, 0051FE, 00533E, 00535C, 0053DC, 005480, 005546, 005568, 0057BC, 0079B0, 007B34, 007B42, 007B5E, 007CB2, 007CE8, 007D1A, 007D4A, 007FFA, 0082E6, 0096E2, 01175E, 011772, 011786, 01179A, 0117AE, 0117D6, 011AF8, 011D28, 011F64, 0120B6, 0121DE, 012262, 012328, 01236E, 0123DE, 01A75E, 01B520, 022CD8, 0290D6, 029184, 0291B0, 02921E, 029266, 02967C, 02A452, 02A546, 02A572, 02A5B6, 02A5EA, 02A612, 02A632, 02A744, 02AA9C, 02AC08, 03284E, 0328DA, 032906, 03296E, 032996, 0329AC, 0329EA, 0329FA, 032B28, 032F62, 0330F6, 036658, 03670E, 03673A, 0367A8, 0367D0, 0367E6, 03681E, 03682E, 036930, 036B9C, 036C28, 037042, 0370B0, 047134, 0471C2, 0471EE, 0494F0, 04957E, 0495AA, 05E516]	
FFCD27	enemy+2B	[003C8E, 0048CA, 0048EA, 004916, 004966, 0049A8, 004A0E, 004A56, 00510A, 00515E, 0051C8, 00550E, 005598, 0055C0, 007CEE, 011A74, 011A9E, 011B1A, 011C1A, 011CB2, 011CF6, 011D32, 011D96, 011DD8, 011E64, 011EC8, 011F1A, 011FF8, 012028, 012068, 0120A4, 01210C, 012118, 0121F8, 01221E, 01233E, 012374, 012428, 0292BC, 029312, 029630, 029646, 029694, 0296A8, 02A68A, 02A6E0, 02A704, 02A7F6, 02A8EE, 02A986, 02A9EC, 02AA02, 02AA44, 02AA5E, 02AB1C, 02AB3A, 02AB58, 02ABA8, 02ABD2, 02ABEA, 032A3E, 032AC8, 032DA4, 032F16, 032F2C, 033006, 033024, 033044, 0330A2, 0330C0, 0330D8, 036872, 0368D4, 0369CA, 0369E8, 036D94, 036E2E, 036FA4, 036FF6, 03700C, 03704E, 037062]	
FFCD28	enemy+2C	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122D6, 01A75E, 029416, 02A7E4, 0369B8, 036E1C]	
FFCD2A	enemy+2E	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122D6, 01A75E, 029416, 02A7E4, 0369B8, 036E1C]	
FFCD2C	enemy+30	[001590, 002482, 0024D0, 0024EE, 002510, 0079C2, 007B54, 008020, 008284, 008E68, 0096C2, 012266, 01A75E, 05E4B2]	
FFCD2D	enemy+31	[008586, 008824, 008C1C, 00901C, 0092A2, 00958A, 0096CC, 009716, 0098E2, 009AC0, 011C96, 011DA8, 012042, 01B4B4, 01B5A6, 01C260, 01D190, 036B72]	
FFCD2E	enemy+32	[001590, 002482, 0024D0, 007B54, 007D8A, 011CB8, 011CFA, 011DAE, 011ECE, 011F1E, 011F34, 011F50, 01202E, 012266, 0123D4, 01A75E, 0290A2, 0290A8, 0290CA, 0290DA, 0293FA, 02940A, 02957E, 02A46A, 02A73C, 02A7C8, 02A7D8, 02A93A, 02A950, 02A964, 02A96E, 02A98C, 02ABA2, 02ABAC, 02ABCA, 02ABF0, 02AC00, 032B20, 032C5E, 032CD8, 032D9C, 032DA8, 03308E, 0330A6, 0330B8, 0330DE, 0330EE, 036670, 036928, 03698A, 03699E, 0369A4, 036A90, 036A98, 036AB0, 036AB6, 036C74, 036D30, 036DD2, 036DD8, 036EC0, 0370A8, 04D37C]	
FFCD2F	enemy+33	[02940E, 02A7DC, 0369B0, 036C32, 036C4E, 036C68, 036E12, 036F28, 04D3E2]	
FFCD30	enemy+34	[001590, 002474, 00248C, 0024A6, 0024C2, 0024DA, 0024FA, 00406E, 012268, 01A75E]	
FFCD32	enemy+36	[001136, 001590, 003D7E, 0051D8, 0051EE, 005354, 012268, 01A75E, 032CF4, 036A4E]	
FFCD34	enemy+38	[001136, 001590, 003D7E, 0051D8, 0051EE, 005354, 01226A, 01A75E, 032CF4, 036A4E]	
FFCD36	enemy+3A	[001590, 003E1A, 003E4C, 0041D4, 0041EE, 012212, 01223C, 01226A, 01A75E, 02929E, 0292B6, 029626, 02968E, 02A66C, 02A684, 02A9E2, 02AA3E, 02AB06, 02AB16, 0329B8, 032A20, 032A38, 032F0C, 032FF0, 033000, 0367F2, 036854, 03686C, 036FEC, 037048, 0370B6, 04C908, 04DADA]	
FFCD38	enemy+3C	[001590, 003D96, 0066CA, 01226C, 01A75E]	
FFCD39	enemy+3D	[003D9E, 007B88, 007C02]	
FFCD3A	enemy+3E	[001590, 011C34, 011C3A, 01226C, 012410, 01A75E, 022D4E, 022D54]	
FFCD3C	enemy+40	[0010D6, 0010DE, 001102, 001590, 007CDC, 007D20, 011A96, 011AAA, 011CAA, 011CD0, 011CEE, 011D10, 011D92, 011DB8, 011EC0, 011ED8, 011F12, 011F3E, 012024, 012046, 012072, 012092, 0120A0, 0120AE, 01226E, 01A75E, 02A91A, 02A972, 02A9C6, 02AB98, 02ABD6, 032C14, 032C50, 032D00, 032D6A, 033084, 0330C4, 036A5A, 036B48, 036BEE, 036D4A, 036F4A]	
FFCD3E	enemy+42	[0010DA, 001590, 01209C, 01226E, 01A75E, 032C1A, 032D72, 036B50, 036BFE, 036F54]	
FFCD40	enemy+44	[0010EC, 0010F4, 00110E, 001590, 012270, 01A75E, 032D08, 032D76, 036A62, 036ADA, 036B54, 036BF2, 036D4E]	
FFCD42	enemy+46	[0010F0, 001590, 012270, 01A75E, 032D7E, 036B5C, 036C02]	
FFCD44	enemy+48	[0010C0, 0010C8, 001590, 007CD8, 007D2E, 011CAE, 011CD8, 011CEA, 011D7E, 011DCA, 011EC4, 011EE0, 011F0E, 01205E, 012272, 01A75E, 02A942, 02ABB2, 033096, 036F34, 036F86]	
FFCD46	enemy+4A	[0010C4, 001590, 007CE2, 011CA6, 011D84, 011DD0, 011EBC, 012064, 012272, 01A75E, 02A948, 02ABB8, 03309C, 036F3A, 036F8C]	
FFCD48	enemy+4C	[001590, 012274, 01A75E]	
FFCD4A	enemy+4E	[001590, 012274, 01A75E]	
FFCD4C	enemy+50	[001590, 012276, 01A75E, 05E5C8]	
FFCD4E	enemy+52	[001590, 012276, 01A75E, 05E5C8]	
FFCD50	enemy+54	[001590, 012278, 01A75E]	
FFCD52	enemy+56	[001590, 012278, 01A75E]	
FFCD54	enemy+58	[001590, 01227A, 01A75E]	
FFCD56	enemy+5A	[001590, 01227A, 01A75E]	
FFCD58	enemy+5C	[001590, 01227C, 01A75E]	
FFCD5A	enemy+5E	[001590, 008176, 00826A, 0096B8, 011E2C, 01227C, 01A75E]	
FFCD5B	enemy+5F	[003DE4]	
FFCD5C	enemy+60	[001590, 0017C6, 0017CC, 007E9E, 007F2A, 011C7C, 011D74, 011E92, 01227E, 01A75E, 022CE4, 022D34, 022D3A]	
FFCD5D	enemy+61	[0017DC, 007E90, 007EA2, 007F2E, 011C80, 011D78, 011E96, 022CE8, 022D40]	
FFCD5E	enemy+62	[001590, 007EA8, 007EAE, 007EB2, 007EBC, 007EC2, 0082C6, 0082CA, 0094D4, 0121BE, 0121C4, 012230, 012236, 01227E, 01A75E, 02914E, 029154, 02A510, 02A516, 0328A4, 0328AA, 0366D8, 0366DE, 047190, 04954C, 049552]	
