copyright	zengfr	site:http://github.com/zengfr/romhack
001FB4	001FB4	[FFBECC, FFBFAC, FFC08C]	
001FC2	001FC2	[FFBECD, FFBFAD, FFC08D]	
001FC8	001FC8	[FFBEBC, FFBF9C, FFC07C]	
001FD6	001FD6	[FFBECD, FFBFAD, FFC08D]	
001FDC	001FDC	[FFBECC, FFBFAC, FFC08C]	
001FE4	001FE4	[FFBECD, FFBFAD]	
001FE8	001FE8	[FFBECC, FFBFAC]	
001FEE	001FEE	[FFBECD, FFBFAD]	
001FF4	001FF4	[FFBECC, FFBFAC]	
001FFA	001FFA	[FFBEBE, FFBF9E]	
002000	002000	[FFBEBE, FFBF9E]	
002006	002006	[FFBEC3, FFBFA3]	
002014	002014	[FFC08E]	
002018	002018	[FFC08B]	
002020	002020	[FFC08B]	
002024	002024	[FFC090]	
00202C	00202C	[FFC08E]	
002036	002036	[FFC08E]	
00203A	00203A	[FFC090]	
002040	002040	[FFC08B]	
0020DA	0020DA	[FFBE1E, FFBEFE, FFBFDE, FFCB3E, FFCC1E, FFCCFE, FFCDDE, FFCEBE, FFCF9E, FFD07E]	
0020E0	0020E0	[FFBEAC, FFBF8C, FFC06C]	
0020E6	0020E6	[FFCBF8, FFCBFA, FFCCD8, FFCCDA, FFCDB8, FFCDBA, FFCE98, FFCE9A, FFCF78, FFCF7A, FFD058, FFD05A, FFD138, FFD13A]	
0020F2	0020F2	[FF81AC]	
0020FE	0020FE	[FFBEBE, FFBF9E, FFC07E]	
002474	002474	[FFBE50, FFBF30, FFC010, FFCA90, FFCB70, FFCC50, FFCD30, FFCE10, FFCEF0, FFCFD0, FFD0B0]	
00247C	00247C	[FFBE48, FFBE4A, FFBF28, FFBF2A, FFC008, FFC00A, FFCA88, FFCA8A, FFCB68, FFCB6A, FFCC48, FFCC4A, FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFCFC8, FFCFCA, FFD0A8, FFD0AA]	
002482	002482	[FFBE4C, FFBE4E, FFBF2C, FFBF2E, FFC00C, FFC00E, FFCA8C, FFCA8E, FFCB6C, FFCB6E, FFCC4C, FFCC4E, FFCD2C, FFCD2E, FFCE0C, FFCE0E, FFCEEC, FFCEEE, FFCFCC, FFCFCE, FFD0AC, FFD0AE]	
00248C	00248C	[FFBE50, FFBF30, FFC010, FFCA90, FFCB70, FFCC50, FFCD30, FFCE10, FFCEF0, FFCFD0, FFD0B0]	
002490	002490	[FFBE48, FFBE4A, FFBF28, FFBF2A, FFC008, FFC00A, FFCA88, FFCA8A, FFCB68, FFCB6A, FFCC48, FFCC4A, FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFCFC8, FFCFCA, FFD0A8, FFD0AA]	
002494	002494	[FFBE2E, FFBE30, FFBF0E, FFBF10, FFBFEE, FFBFF0, FFCA6E, FFCA70, FFCB4E, FFCB50, FFCC2E, FFCC30, FFCD0E, FFCD10, FFCDEE, FFCDF0, FFCECE, FFCED0, FFCFAE, FFCFB0, FFD08E, FFD090]	
00249A	00249A	[FFBE88, FFBF68, FFC048, FFCAC8, FFCBA8, FFCC88, FFCD68, FFCE48, FFCF28, FFD008, FFD0E8]	
00249C	00249C	[FFBE8A, FFBE8C, FFBF6A, FFBF6C, FFC04A, FFC04C, FFCACA, FFCACC, FFCBAA, FFCBAC, FFCC8A, FFCC8C, FFCD6A, FFCD6C, FFCE4A, FFCE4C, FFCF2A, FFCF2C, FFD00A, FFD00C, FFD0EA, FFD0EC]	
0024A6	0024A6	[FFBE50, FFBF30, FFC010, FFCA90, FFCB70, FFCC50, FFCD30, FFCE10, FFCEF0, FFCFD0, FFD0B0]	
0024AC	0024AC	[FFBE48, FFBE4A, FFBF28, FFBF2A, FFC008, FFC00A, FFCA88, FFCA8A, FFCB68, FFCB6A, FFCC48, FFCC4A, FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFCFC8, FFCFCA, FFD0A8, FFD0AA]	
0024B0	0024B0	[FFBE2E, FFBE30, FFBF0E, FFBF10, FFBFEE, FFBFF0, FFCA6E, FFCA70, FFCB4E, FFCB50, FFCC2E, FFCC30, FFCD0E, FFCD10, FFCDEE, FFCDF0, FFCECE, FFCED0, FFCFAE, FFCFB0, FFD08E, FFD090]	
0024B6	0024B6	[FFBE88, FFBF68, FFC048, FFCAC8, FFCBA8, FFCC88, FFCD68, FFCE48, FFCF28, FFD008, FFD0E8]	
0024B8	0024B8	[FFBE8A, FFBE8C, FFBF6A, FFBF6C, FFC04A, FFC04C, FFCACA, FFCACC, FFCBAA, FFCBAC, FFCC8A, FFCC8C, FFCD6A, FFCD6C, FFCE4A, FFCE4C, FFCF2A, FFCF2C, FFD00A, FFD00C, FFD0EA, FFD0EC]	
0024C2	0024C2	[FFBE50, FFBF30, FFC010, FFCA90, FFCB70, FFCC50, FFCD30, FFCE10, FFCEF0, FFCFD0, FFD0B0]	
0024CA	0024CA	[FFBE48, FFBE4A, FFBF28, FFBF2A, FFC008, FFC00A, FFCA88, FFCA8A, FFCB68, FFCB6A, FFCC48, FFCC4A, FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFCFC8, FFCFCA, FFD0A8, FFD0AA]	
0024D0	0024D0	[FFBE4C, FFBE4E, FFBF2C, FFBF2E, FFC00C, FFC00E, FFCA8C, FFCA8E, FFCB6C, FFCB6E, FFCC4C, FFCC4E, FFCD2C, FFCD2E, FFCE0C, FFCE0E, FFCEEC, FFCEEE, FFCFCC, FFCFCE, FFD0AC, FFD0AE]	
0024DA	0024DA	[FFBE50, FFBF30, FFC010, FFCA90, FFCB70, FFCC50, FFCD30, FFCE10, FFCEF0, FFCFD0, FFD0B0]	
0024DE	0024DE	[FFBE48, FFBE4A, FFBF28, FFBF2A, FFC008, FFC00A, FFCA88, FFCA8A, FFCB68, FFCB6A, FFCC48, FFCC4A, FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFCFC8, FFCFCA, FFD0A8, FFD0AA]	
0024E2	0024E2	[FFBE2E, FFBE30, FFBF0E, FFBF10, FFBFEE, FFBFF0, FFCA6E, FFCA70, FFCB4E, FFCB50, FFCC2E, FFCC30, FFCD0E, FFCD10, FFCDEE, FFCDF0, FFCECE, FFCED0, FFCFAE, FFCFB0, FFD08E, FFD090]	
0024E8	0024E8	[FFBE88, FFBF68, FFC048, FFCAC8, FFCBA8, FFCC88, FFCD68, FFCE48, FFCF28, FFD008, FFD0E8]	
0024EA	0024EA	[FFBE8A, FFBE8C, FFBF6A, FFBF6C, FFC04A, FFC04C, FFCACA, FFCACC, FFCBAA, FFCBAC, FFCC8A, FFCC8C, FFCD6A, FFCD6C, FFCE4A, FFCE4C, FFCF2A, FFCF2C, FFD00A, FFD00C, FFD0EA, FFD0EC]	
0024EE	0024EE	[FFBE4C, FFBF2C, FFC00C, FFCA8C, FFCB6C, FFCC4C, FFCD2C, FFCE0C, FFCEEC, FFCFCC, FFD0AC]	
0024FA	0024FA	[FFBE50, FFBF30, FFC010, FFCA90, FFCB70, FFCC50, FFCD30, FFCE10, FFCEF0, FFCFD0, FFD0B0]	
002500	002500	[FFBE48, FFBE4A, FFBF28, FFBF2A, FFC008, FFC00A, FFCA88, FFCA8A, FFCB68, FFCB6A, FFCC48, FFCC4A, FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFCFC8, FFCFCA, FFD0A8, FFD0AA]	
002504	002504	[FFBE2E, FFBE30, FFBF0E, FFBF10, FFBFEE, FFBFF0, FFCA6E, FFCA70, FFCB4E, FFCB50, FFCC2E, FFCC30, FFCD0E, FFCD10, FFCDEE, FFCDF0, FFCECE, FFCED0, FFCFAE, FFCFB0, FFD08E, FFD090]	
00250A	00250A	[FFBE88, FFBF68, FFC048, FFCAC8, FFCBA8, FFCC88, FFCD68, FFCE48, FFCF28, FFD008, FFD0E8]	
00250C	00250C	[FFBE8A, FFBE8C, FFBF6A, FFBF6C, FFC04A, FFC04C, FFCACA, FFCACC, FFCBAA, FFCBAC, FFCC8A, FFCC8C, FFCD6A, FFCD6C, FFCE4A, FFCE4C, FFCF2A, FFCF2C, FFD00A, FFD00C, FFD0EA, FFD0EC]	
002510	002510	[FFBE4C, FFBF2C, FFC00C, FFCA8C, FFCB6C, FFCC4C, FFCD2C, FFCE0C, FFCEEC, FFCFCC, FFD0AC]	
002516	002516	[FFBE80, FFBE82, FFBF60, FFBF62, FFC040, FFC042, FFCAC0, FFCAC2, FFCBA0, FFCBA2, FFCC80, FFCC82, FFCD60, FFCD62, FFCE40, FFCE42, FFCF20, FFCF22, FFD000, FFD002, FFD0E0, FFD0E2]	
0025BA	0025BA	[FFCC3C, FFCD1C, FFCDFC, FFCEDC, FFCFBC, FFD09C]	
0025CC	0025CC	[FFBE3C, FFBF1C, FFBFFC, FFCB5C, FFCC3C, FFCD1C, FFCDFC, FFCEDC, FFCFBC, FFD09C]	
0026B6	0026B6	[FFBE24, FFBF04, FFBFE4, FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
0026C2	0026C2	[FFBE24, FFBF04, FFBFE4, FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
0026CA	0026CA	[FFBE20, FFBF00, FFBFE0, FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
0026E6	0026E6	[FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
00270A	00270A	[FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
002712	002712	[FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
00271E	00271E	[FFD084]	
002726	002726	[FFD084]	
002736	002736	[FFBE20, FFBF00, FFBFE0, FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
00273A	00273A	[FFBE24, FFBF04, FFBFE4, FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
002742	002742	[FFBE20, FFBF00, FFBFE0, FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
002746	002746	[FFBE24, FFBF04, FFBFE4, FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
00274E	00274E	[FFD080]	
002752	002752	[FFD084]	
00275A	00275A	[FFD080]	
00275E	00275E	[FFD084]	
00298E	00298E	[FF81AA]	
0029B2	0029B2	[FF828C, FF82AC, FF82CC]	
0029B6	0029B6	[FF828E, FF82AE, FF82CE]	
0029BA	0029BA	[FF8290, FF82B0, FF82D0]	
0029C8	0029C8	[FF81FE]	
0029CE	0029CE	[FF81AA]	
002A24	002A24	[FF828C, FF82AC, FF82CC]	
002A40	002A40	[FF82A4, FF82C4, FF82E4]	
002A44	002A44	[FF82A6, FF82C6, FF82E6]	
002A4A	002A4A	[FFBE45, FFBF25, FFC005, FFCE05]	
002A52	002A52	[FFBF25, FFC005, FFCB65, FFCC45, FFCD25, FFCE05, FFCEE5, FFCFC5, FFD0A5]	
002A5A	002A5A	[FF8294, FF82B4, FF82D4]	
002A62	002A62	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
002A66	002A66	[FF8296, FF82B6, FF82D6]	
002A6E	002A6E	[FF8296, FF82B6, FF82D6]	
002A72	002A72	[FF8296, FF82B6, FF82D6]	
002A76	002A76	[FFCB9A, FFCE3A, FFCF1A, FFCFFA, FFD0DA]	
002A7A	002A7A	[FFCBBC, FFCE5C, FFCF3C, FFD01C, FFD0FC]	
002A7C	002A7C	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002A8A	002A8A	[FF828C, FF82AC, FF82CC]	
002A90	002A90	[FF8295, FF82B5, FF82D5]	
002A96	002A96	[FF8294, FF82B4, FF82D4]	
002A9E	002A9E	[FFCBBC, FFCC9C, FFCD7C, FFCE5C, FFCF3C, FFD01C, FFD0FC]	
002AA0	002AA0	[FF82A4, FF82C4, FF82E4]	
002AA4	002AA4	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
002AA6	002AA6	[FF82A2, FF82C2, FF82E2]	
002AAE	002AAE	[FF828C, FF82AC, FF82CC]	
002AB4	002AB4	[FF8295, FF82B5, FF82D5]	
002ABA	002ABA	[FF828D, FF82AD, FF82CD]	
002ABE	002ABE	[FF8296, FF82B6, FF82D6]	
002AC2	002AC2	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
002AC8	002AC8	[FF82A2, FF82C2, FF82E2]	
002ACE	002ACE	[FF828E, FF82AE, FF82CE]	
002AD2	002AD2	[FF8290, FF82B0, FF82D0]	
002AE0	002AE0	[FF82A2, FF82C2, FF82E2]	
002AE4	002AE4	[FF8296, FF82B6, FF82D6]	
002AEA	002AEA	[FF8296, FF82B6, FF82D6]	
002AEE	002AEE	[FF8296, FF82B6, FF82D6]	
002AF2	002AF2	[FF82A4, FF82C4, FF82E4]	
002AF4	002AF4	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002AFC	002AFC	[FF828D, FF82AD, FF82CD]	
002B04	002B04	[FF828D, FF82AD, FF82CD]	
002B12	002B12	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002B24	002B24	[FF828D, FF82AD, FF82CD]	
002B2A	002B2A	[FF8298, FF829A, FF82B8, FF82BA, FF82D8, FF82DA]	
002B84	002B84	[FF828E, FF82AE, FF82CE]	
002B88	002B88	[FF8290, FF82B0, FF82D0]	
002B9E	002B9E	[FF828E, FF82AE, FF82CE]	
002BC2	002BC2	[FF828C, FF82AC, FF82CC]	
002BC8	002BC8	[FF8295, FF82B5, FF82D5]	
002BCA	002BCA	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002C1C	002C1C	[FF8296, FF82B6, FF82D6]	
002C24	002C24	[FF82A4, FF82C4, FF82E4]	
002C2A	002C2A	[FF82A6, FF82C6, FF82E6]	
002C2C	002C2C	[FFBE45, FFBF25, FFC005]	
002C30	002C30	[FF8294, FF82B4, FF82D4]	
002C44	002C44	[FF828C, FF82AC, FF82CC]	
002C48	002C48	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
002C4C	002C4C	[FF82A2, FF82C2, FF82E2]	
002C50	002C50	[FF8296, FF82B6, FF82D6]	
002C56	002C56	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002C60	002C60	[FF82AC]	
002C68	002C68	[FF828C, FF82AC, FF82CC]	
002C6E	002C6E	[FF8295, FF82B5, FF82D5]	
002C72	002C72	[FF82A2, FF82C2, FF82E2]	
002C7A	002C7A	[FF828C, FF82AC, FF82CC]	
002C80	002C80	[FF8295, FF82B5, FF82D5]	
002C86	002C86	[FF828D, FF82AD, FF82CD]	
002C8C	002C8C	[FF8296, FF82B6, FF82D6]	
002C94	002C94	[FF82A4, FF82C4, FF82E4]	
002C96	002C96	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002CAE	002CAE	[FF8298, FF829A, FF82B8, FF82BA, FF82D8, FF82DA]	
002D70	002D70	[FF828D, FF82AD, FF82CD]	
002D74	002D74	[FF8296, FF82B6, FF82D6]	
002D7A	002D7A	[FF82A2, FF82C2, FF82E2]	
002D80	002D80	[FF8296, FF82B6, FF82D6]	
002D84	002D84	[FF82A4, FF82C4, FF82E4]	
002D86	002D86	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002D8E	002D8E	[FF8295, FF82B5, FF82D5]	
002D98	002D98	[FF828C, FF82AC, FF82CC]	
002DA0	002DA0	[FF8296, FF82B6, FF82D6]	
002DA6	002DA6	[FF82A2, FF82C2, FF82E2]	
002DAC	002DAC	[FF8296, FF82B6, FF82D6]	
002DB0	002DB0	[FF82A4, FF82C4, FF82E4]	
002DB2	002DB2	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002DBA	002DBA	[FF8295, FF82B5, FF82D5]	
002DC2	002DC2	[FF828D, FF82AD, FF82CD]	
002DC6	002DC6	[FF828C, FF82AC, FF82CC]	
002DCE	002DCE	[FF8295, FF82B5, FF82D5]	
002DD4	002DD4	[FF828D, FF82AD, FF82CD]	
002DD8	002DD8	[FF828E, FF82AE, FF82CE]	
002DE0	002DE0	[FF828E, FF82AE, FF82CE]	
002DE4	002DE4	[FF8290, FF82B0, FF82D0]	
002DF8	002DF8	[FF8296, FF82B6, FF82D6]	
002DFE	002DFE	[FF82A2, FF82C2, FF82E2]	
002E04	002E04	[FF82B6, FF82D6]	
002E08	002E08	[FF82C4, FF82E4]	
002E0A	002E0A	[FF82A8, FF82AA, FF82C8, FF82CA]	
002E12	002E12	[FF828D, FF82AD, FF82CD]	
002E22	002E22	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002E40	002E40	[FF828D, FF82AD, FF82CD]	
002E44	002E44	[FF828C, FF82AC, FF82CC]	
002E50	002E50	[FF8292, FF82B2, FF82D2]	
002E54	002E54	[FFBE9E, FFBF7E, FFC05E]	
002E5A	002E5A	[FFBE9E, FFBF7E]	
002E62	002E62	[FF8292, FF82B2, FF82D2]	
002E64	002E64	[FF8288, FF828A, FF82A8, FF82AA, FF82C8, FF82CA]	
002FF6	002FF6	[FFBE98, FFBF78, FFC058]	
00304A	00304A	[FFBE3E, FFBF1E, FFBFFE]	
003064	003064	[FFBE9E, FFBF7E, FFC05E]	
003068	003068	[FFBE7A, FFBF5A, FFC03A]	
00307C	00307C	[FFBE3E, FFBF1E, FFBFFE]	
003158	003158	[FFCBBE]	
00317C	00317C	[FFCB9A]	
003230	003230	[FFCBBE]	
003362	003362	[FFCBBE]	
00336E	00336E	[FFCBBE]	
003374	003374	[FFCBBE]	
00392A	00392A	[FFCB40]	
00393C	00393C	[FFCB44]	
003942	003942	[FFCB44]	
003976	003976	[FFCA73, FFCB53, FFCC33, FFCD13, FFCDF3, FFCED3, FFCFB3, FFD093]	
0039A4	0039A4	[FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
0039CC	0039CC	[FFBF00]	
0039D6	0039D6	[FFBE20]	
0039E6	0039E6	[FFBFE0]	
0039F0	0039F0	[FFBF00]	
003A1A	003A1A	[FFBFE0]	
003A24	003A24	[FFBF00]	
003A32	003A32	[FFBE20]	
003B60	003B60	[FFCB53, FFCD13, FFCDF3, FFCFB3, FFD093]	
003B6E	003B6E	[FFCB53, FFCC33, FFCD13, FFCDF3, FFCFB3, FFD093]	
003BCC	003BCC	[FFCA5C, FFCB3C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
003BDA	003BDA	[FFCA7B, FFCB5B, FFCC3B, FFCD1B, FFCDFB, FFCEDB, FFCFBB, FFD09B]	
003BE6	003BE6	[FFCB5B, FFCD1B, FFCDFB, FFCEDB, FFCFBB, FFD09B]	
003BEE	003BEE	[FFCC08, FFCDC8, FFCEA8, FFCF88, FFD068, FFD148]	
003C00	003C00	[FFCC08, FFCDC8, FFCEA8, FFCF88, FFD068, FFD148]	
003C0C	003C0C	[FFCC08, FFCDC8, FFCEA8, FFCF88, FFD068, FFD148]	
003C16	003C16	[FFCC08, FFCDC8, FFCEA8, FFCF88, FFD068, FFD148]	
003C26	003C26	[FFCB44, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
003C2A	003C2A	[FFBE24, FFBF04, FFBFE4]	
003C38	003C38	[FFCB40, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
003C3C	003C3C	[FFBE20, FFBF00, FFBFE0]	
003C4E	003C4E	[FFCB5B, FFCDFB, FFCEDB, FFCFBB, FFD09B]	
003C54	003C54	[FFCB64, FFCD24, FFCE04, FFCEE4, FFCFC4, FFD0A4]	
003C6E	003C6E	[FF81E2]	
003C88	003C88	[FF81CB]	
003C8E	003C8E	[FFCA87, FFCB67, FFCC47, FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
003C9A	003C9A	[FFCAFC, FFCBDC, FFCCBC, FFCD9C, FFCE7C, FFCF5C, FFD03C, FFD11C]	
003CA0	003CA0	[FFCA86, FFCB66, FFCC46, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
003CA8	003CA8	[FFCFC6, FFD0A6]	
003CC8	003CC8	[FFBF7E]	
003CCA	003CCA	[FFBF80]	
003CD2	003CD2	[FFBF7E]	
003D02	003D02	[FF81A6]	
003D08	003D08	[FFCB79]	
003D14	003D14	[FFCBCA]	
003D18	003D18	[FFCB9A]	
003D1C	003D1C	[FFCB72, FFCB74]	
003D20	003D20	[FFCBF4, FFCBF6]	
003D26	003D26	[FFCBCC]	
003D2C	003D2C	[FFCBCD]	
003D30	003D30	[FFCBCE]	
003D34	003D34	[FFCB78]	
003D38	003D38	[FFCBF8, FFCBFA]	
003D42	003D42	[FF81AC]	
003D4C	003D4C	[FFCBE6]	
003D50	003D50	[FFCBE4]	
003D54	003D54	[FFCBBE]	
003D58	003D58	[FFCBC0]	
003D5C	003D5C	[FFCBBC]	
003D66	003D66	[FFCAFE, FFCBDE, FFCCBE, FFCD9E, FFCE7E, FFCF5E, FFD03E, FFD11E]	
003D6C	003D6C	[FFCAFE, FFCBDE, FFCCBE, FFCD9E, FFCE7E, FFCF5E, FFD03E, FFD11E]	
003D76	003D76	[FFCBDE, FFCCBE, FFCD9E, FFCE7E, FFCF5E, FFD03E, FFD11E]	
003D7A	003D7A	[FFCAEA, FFCBCA, FFCCAA, FFCD8A, FFCE6A, FFCF4A, FFD02A, FFD10A]	
003D7E	003D7E	[FFCA92, FFCA94, FFCB72, FFCB74, FFCC52, FFCC54, FFCD32, FFCD34, FFCE12, FFCE14, FFCEF2, FFCEF4, FFCFD2, FFCFD4, FFD0B2, FFD0B4]	
003D82	003D82	[FFCB14, FFCB16, FFCBF4, FFCBF6, FFCCD4, FFCCD6, FFCDB4, FFCDB6, FFCE94, FFCE96, FFCF74, FFCF76, FFD054, FFD056, FFD134, FFD136]	
003D88	003D88	[FFCAEC, FFCBCC, FFCCAC, FFCD8C, FFCE6C, FFCF4C, FFD02C, FFD10C]	
003D8E	003D8E	[FFCAED, FFCBCD, FFCCAD, FFCD8D, FFCE6D, FFCF4D, FFD02D, FFD10D]	
003D92	003D92	[FFCAEE, FFCBCE, FFCCAE, FFCD8E, FFCE6E, FFCF4E, FFD02E, FFD10E]	
003D96	003D96	[FFCA98, FFCB78, FFCC58, FFCD38, FFCE18, FFCEF8, FFCFD8, FFD0B8]	
003D9A	003D9A	[FFCB0A, FFCBEA, FFCCCA, FFCDAA, FFCE8A, FFCF6A, FFD04A, FFD12A]	
003D9E	003D9E	[FFCA99, FFCB79, FFCC59, FFCD39, FFCE19, FFCEF9, FFCFD9, FFD0B9]	
003DA2	003DA2	[FFCB18, FFCB1A, FFCBF8, FFCBFA, FFCCD8, FFCCDA, FFCDB8, FFCDBA, FFCE98, FFCE9A, FFCF78, FFCF7A, FFD058, FFD05A, FFD138, FFD13A]	
003DAA	003DAA	[FFCA82, FFCB62, FFCC42, FFCD22, FFCE02, FFCEE2, FFCFC2, FFD0A2]	
003DC2	003DC2	[FFCB06, FFCBE6, FFCCC6, FFCDA6, FFCE86, FFCF66, FFD046, FFD126]	
003DC6	003DC6	[FFCB04, FFCBE4, FFCCC4, FFCDA4, FFCE84, FFCF64, FFD044, FFD124]	
003DCC	003DCC	[FFCADE, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
003DD0	003DD0	[FFCADE, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
003DD2	003DD2	[FFCAE0, FFCBC0, FFCCA0, FFCD80, FFCE60, FFCF40, FFD020, FFD100]	
003DD6	003DD6	[FFCADC, FFCBBC, FFCC9C, FFCD7C, FFCE5C, FFCF3C, FFD01C, FFD0FC]	
003DDE	003DDE	[FFCA73, FFCB53, FFCC33, FFCD13, FFCDF3, FFCED3, FFCFB3, FFD093]	
003DE4	003DE4	[FFCABB, FFCB9B, FFCC7B, FFCD5B, FFCE3B, FFCF1B, FFCFFB, FFD0DB]	
003DE8	003DE8	[FFCA73, FFCB53, FFCC33, FFCD13, FFCDF3, FFCED3, FFCFB3, FFD093]	
003DFA	003DFA	[FFCB23, FFCC03, FFCCE3, FFCDC3, FFCEA3, FFCF83, FFD063, FFD143]	
003E00	003E00	[FFCB08, FFCBE8, FFCCC8, FFCDA8, FFCE88, FFCF68, FFD048, FFD128]	
003E1A	003E1A	[FFCB76, FFCC56, FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
003E1E	003E1E	[FFCBFF, FFCCDF, FFCDBF, FFCE9F, FFCF7F, FFD05F, FFD13F]	
003E3E	003E3E	[FFCB1F, FFCBFF, FFCCDF, FFCDBF, FFCE9F, FFCF7F, FFD05F, FFD13F]	
003E4C	003E4C	[FFCA96, FFCB76, FFCC56, FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
003E54	003E54	[FFBE20, FFBF00, FFBFE0]	
003E58	003E58	[FFBE24, FFBF04, FFBFE4]	
003E60	003E60	[FFCA80, FFCB60, FFCC40, FFCD20, FFCE00, FFCEE0, FFCFC0, FFD0A0]	
003E8E	003E8E	[FFCAFE, FFCBDE, FFCCBE, FFCD9E, FFCE7E, FFCF5E, FFD03E, FFD11E]	
003EA6	003EA6	[FFCBE4, FFCCC4, FFCDA4, FFCE84, FFCF64, FFD044, FFD124]	
003EAA	003EAA	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
003EB4	003EB4	[FFCBEB, FFCCCB, FFCDAB, FFCE8B, FFCF6B, FFD04B, FFD12B]	
003EB8	003EB8	[FFCBE6, FFCCC6, FFCDA6, FFCE86, FFCF66, FFD046, FFD126]	
003EC0	003EC0	[FFCBE4, FFCCC4, FFCDA4, FFCE84, FFCF64, FFD044, FFD124]	
003EC6	003EC6	[FFCBEB, FFCCCB, FFCDAB, FFCE8B, FFCF6B, FFD04B, FFD12B]	
003ED8	003ED8	[FFCBDD, FFCCBD, FFCD9D, FFCE7D, FFCF5D, FFD03D, FFD11D]	
003EF0	003EF0	[FFCB3C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
003EF4	003EF4	[FFCC09, FFCCE9, FFCDC9, FFCEA9, FFCF89, FFD069, FFD149]	
003F06	003F06	[FFCBDF, FFCCBF, FFCD9F, FFCE7F, FFCF5F, FFD03F, FFD11F]	
003F14	003F14	[FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
003F18	003F18	[FFBE20, FFBF00, FFBFE0]	
003F28	003F28	[FFCA7C, FFCB5C, FFCC3C, FFCD1C, FFCDFC, FFCEDC, FFCFBC, FFD09C]	
003F34	003F34	[FFCB0C, FFCBEC, FFCCCC, FFCDAC, FFCE8C, FFCF6C, FFD04C, FFD12C]	
004052	004052	[FFCAFC, FFCBDC, FFCCBC, FFCD9C, FFCE7C, FFCF5C, FFD03C, FFD11C]	
004058	004058	[FFCB03, FFCBE3, FFCCC3, FFCDA3, FFCE83, FFCF63, FFD043, FFD123]	
004066	004066	[FFCBDC, FFCCBC, FFCD9C, FFCE7C, FFCF5C, FFD03C, FFD11C]	
