copyright	zengfr	site:http://github.com/zengfr/romhack
0431D4	0431D4	[211994, 211A94, 211B94, 211C94, 211E94]	
0431DE	0431DE	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211EB8, 211EBA]	
0431E2	0431E2	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211EBC, 211EBE]	
0431E8	0431E8	[211908, 211A08, 211B08, 211C08, 211E08]	
043204	043204	[211908, 211A08, 211B08, 211C08, 211D08, 211E08, 211F08, 212008]	
043226	043226	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
04322C	04322C	[2119A1, 211AA1, 211BA1, 211CA1, 211DA1, 211EA1, 211FA1, 2120A1]	
043236	043236	[211906, 211A06, 211B06, 211C06, 211D06]	
04323C	04323C	[211908, 211A08, 211B08, 211C08, 211D08]	
043252	043252	[211999, 211A99, 211B99, 211C99, 211D99, 211E99, 211F99, 212099]	
043256	043256	[211908, 211A08, 211B08, 211C08, 211D08, 211E08, 211F08, 212008]	
04325A	04325A	[2119A8, 211AA8, 211BA8, 211CA8, 211DA8, 211EA8, 211FA8, 2120A8]	
04325E	04325E	[2119AC, 211AAC, 211BAC, 211CAC, 211DAC, 211EAC, 211FAC, 2120AC]	
043274	043274	[211908, 211A08, 211B08, 211C08, 211D08, 211E08, 211F08, 212008]	
04327A	04327A	[2119A4, 211AA4, 211BA4, 211CA4, 211DA4, 211EA4, 211FA4, 2120A4]	
04328E	04328E	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA, 211FB8, 211FBA, 2120B8, 2120BA]	
043292	043292	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE, 211EBC, 211EBE, 211FBC, 211FBE, 2120BC, 2120BE]	
04329E	04329E	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12, 212012]	
0432B0	0432B0	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12, 212012]	
0432B6	0432B6	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17, 212017]	
0432BA	0432BA	[211914, 211A14, 211B14, 211C14, 211D14, 211E14, 211F14, 212014]	
0432C4	0432C4	[2119A3, 211AA3, 211BA3, 211CA3, 211DA3, 211EA3, 211FA3, 2120A3]	
0432C8	0432C8	[211916, 211A16, 211B16, 211C16, 211D16, 211E16, 211F16, 212016]	
0432D4	0432D4	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17, 212017]	
0432EC	0432EC	[211908, 211A08, 211B08, 211C08, 211D08, 211E08, 211F08]	
0432F2	0432F2	[2119A4, 211AA4, 211BA4, 211CA4, 211DA4, 211EA4, 211FA4]	
043312	043312	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C]	
043326	043326	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12]	
043330	043330	[211913, 211A13, 211B13, 211C13, 211D13, 211E13, 211F13]	
043336	043336	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17]	
04333C	04333C	[21194F, 211A4F, 211B4F, 211C4F, 211D4F, 211E4F, 211F4F]	
043342	043342	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17]	
043348	043348	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA, 211FB8, 211FBA]	
04334C	04334C	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE, 211EBC, 211EBE, 211FBC, 211FBE]	
043352	043352	[2119A1, 211AA1, 211BA1, 211CA1, 211DA1, 211EA1, 211FA1, 2120A1]	
04335A	04335A	[211999, 211A99, 211B99, 211C99, 211D99, 211E99, 211F99, 212099]	
043364	043364	[2119A1, 211AA1, 211CA1, 211DA1]	
04336C	04336C	[211906, 211A06, 211B06, 211C06, 211D06, 211F06]	
043372	043372	[211908, 211A08, 211B08, 211C08, 211D08, 211F08]	
04337A	04337A	[211908, 211A08, 211B08, 211C08, 211D08]	
043382	043382	[2119A4, 211AA4, 211BA4, 211CA4, 211DA4]	
043392	043392	[2119AE, 211AAE, 211BAE, 211CAE, 211DAE, 211EAE, 211FAE]	
04339E	04339E	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA, 211FB8, 211FBA]	
0433A2	0433A2	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE, 211EBC, 211EBE, 211FBC, 211FBE]	
0433AE	0433AE	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12]	
0433C0	0433C0	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12]	
0433C6	0433C6	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17]	
0433CA	0433CA	[211914, 211A14, 211B14, 211C14, 211D14, 211E14, 211F14]	
0433D4	0433D4	[2119A3, 211AA3, 211BA3, 211CA3, 211DA3, 211EA3, 211FA3]	
0433D8	0433D8	[211916, 211A16, 211B16, 211C16, 211D16, 211E16, 211F16]	
0433E4	0433E4	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17]	
0433EC	0433EC	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
043424	043424	[2119A8, 211AA8, 211BA8, 211CA8, 211DA8, 211EA8, 211FA8]	
04342E	04342E	[2119AC, 211AAC, 211BAC, 211CAC, 211DAC, 211EAC, 211FAC]	
043438	043438	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA]	
04343C	04343C	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE, 211EBC, 211EBE]	
043442	043442	[211908, 211A08, 211B08, 211C08, 211D08, 211E08]	
043448	043448	[211999, 211A99, 211B99, 211C99, 211D99, 211E99, 211F99]	
04345A	04345A	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12]	
043484	043484	[211916, 211A16, 211B16, 211C16, 211D16, 211E16, 211F16]	
043490	043490	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17]	
043496	043496	[2119A4, 211AA4, 211BA4, 211CA4, 211DA4, 211EA4, 211FA4]	
0434A0	0434A0	[2119AE, 211AAE, 211BAE, 211CAE, 211DAE, 211EAE, 211FAE]	
0434AA	0434AA	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA, 211FB8, 211FBA]	
0434AE	0434AE	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE, 211EBC, 211EBE, 211FBC, 211FBE]	
0434B8	0434B8	[2119A8, 211AA8, 211BA8, 211CA8, 211DA8]	
0434C2	0434C2	[2119AC, 211AAC, 211BAC, 211CAC, 211DAC]	
0434CC	0434CC	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA]	
0434D0	0434D0	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE]	
0434D4	0434D4	[211908, 211A08, 211B08, 211C08, 211D08]	
0434DA	0434DA	[211999, 211A99, 211B99, 211C99, 211D99]	
0434EE	0434EE	[211912, 211A12, 211B12, 211C12, 211D12]	
043518	043518	[211916, 211A16, 211B16, 211C16, 211D16]	
043524	043524	[211917, 211A17, 211B17, 211C17, 211D17]	
04352C	04352C	[2119A4, 211AA4, 211BA4, 211CA4, 211DA4]	
04353C	04353C	[2119AE, 211AAE, 211BAE, 211CAE, 211DAE]	
043548	043548	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA]	
04354C	04354C	[2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE]	
043556	043556	[211908, 211A08, 211B08, 211C08, 211D08, 211E08]	
04355E	04355E	[2119A8, 211AA8, 211BA8, 211CA8, 211DA8, 211EA8, 211FA8, 2120A8]	
043568	043568	[2119AC, 211AAC, 211BAC, 211CAC, 211DAC, 211EAC, 211FAC, 2120AC]	
043572	043572	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA]	
043576	043576	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE]	
04357C	04357C	[211908, 211A08, 211B08, 211C08, 211D08]	
043582	043582	[211999, 211A99, 211B99, 211C99, 211D99, 211E99, 211F99, 212099]	
043596	043596	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12, 212012]	
0435C0	0435C0	[211916, 211A16, 211B16, 211C16, 211D16, 211E16, 211F16, 212016]	
0435CC	0435CC	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17, 212017]	
0435D2	0435D2	[2119A4, 211AA4, 211BA4, 211CA4, 211DA4, 211EA4, 211FA4, 2120A4]	
0435E6	0435E6	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA, 211FB8, 211FBA, 2120B8, 2120BA]	
0435EA	0435EA	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE, 211EBC, 211EBE, 211FBC, 211FBE, 2120BC, 2120BE]	
043B04	043B04	[211999, 211A99, 211B99, 211C99, 211D99, 211E99, 211F99]	
043B0E	043B0E	[2119A1, 211AA1, 211BA1, 211CA1, 211DA1, 211EA1, 211FA1]	
043B1A	043B1A	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043B28	043B28	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043B4E	043B4E	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043B56	043B56	[21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F, 21203F]	
043B5E	043B5E	[211945, 211A45, 211B45, 211C45, 211D45, 211E45, 211F45, 212045]	
043B6E	043B6E	[2119C5, 211AC5, 211BC5, 211CC5, 211DC5, 211EC5, 211FC5, 2120C5]	
043B82	043B82	[211940, 211942, 211A40, 211A42, 211B40, 211B42, 211C40, 211C42, 211D40, 211D42, 211E40, 211E42, 211F40, 211F42, 212040, 212042]	
043B88	043B88	[21199E, 211A9E, 211B9E, 211C9E, 211D9E, 211E9E, 211F9E, 21209E]	
043B9A	043B9A	[21107F, 21117F, 211A7F]	
043BA4	043BA4	[21103C, 21113C, 211A3C]	
043BB6	043BB6	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
043BC6	043BC6	[211C38]	
043BCA	043BCA	[211038]	
043BD6	043BD6	[2110D8, 2111D8]	
043BDA	043BDA	[21199F, 211A9F, 211B9F, 211C9F, 211D9F, 211E9F, 211F9F, 21209F]	
043BE2	043BE2	[21199F, 211A9F, 211B9F, 211C9F, 211D9F, 211E9F, 211F9F, 21209F]	
043BE6	043BE6	[2119C6, 211AC6, 211BC6, 211CC6, 211DC6, 211EC6, 211FC6, 2120C6]	
043BF6	043BF6	[211940, 211942, 211A40, 211A42, 211B40, 211B42, 211C40, 211C42, 211D40, 211D42, 211E40, 211E42, 211F40, 211F42, 212040, 212042]	
043BFA	043BFA	[21106C, 21106E, 21116C, 21116E, 21196C, 21196E, 211A6C, 211A6E, 211B6C, 211B6E, 211C6C, 211C6E, 211D6C, 211D6E, 211E6C, 211E6E, 211F6C, 211F6E, 21206C, 21206E]	
043BFE	043BFE	[21196C, 21196E, 211A6C, 211A6E, 211B6C, 211B6E, 211C6C, 211C6E, 211D6C, 211D6E, 211E6C, 211E6E, 211F6C, 211F6E, 21206C, 21206E]	
043C06	043C06	[21106C, 21106E, 21116C, 21116E, 21196C, 21196E, 211A6C, 211A6E, 211B6C, 211B6E, 211C6C, 211C6E, 211D6C, 211D6E, 211E6C, 211E6E, 211F6C, 211F6E, 21206C, 21206E]	
043C08	043C08	[2119C0, 2119C2, 211AC0, 211AC2, 211BC0, 211BC2, 211CC0, 211CC2, 211DC0, 211DC2, 211EC0, 211EC2, 211FC0, 211FC2, 2120C0, 2120C2]	
043C0E	043C0E	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043C12	043C12	[21103C, 21113C, 21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
043C24	043C24	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043C28	043C28	[21104C, 21114C, 21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
043C3E	043C3E	[21103C, 21113C]	
043C4C	043C4C	[21106C, 21106E, 21116C, 21116E]	
043C5C	043C5C	[211945, 211A45, 211B45, 211C45, 211D45, 211E45, 211F45, 212045]	
043C66	043C66	[21197F, 211A7F, 211B7F, 211C7F, 211D7F, 211E7F, 211F7F, 21207F]	
043C6C	043C6C	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043C70	043C70	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
043C8C	043C8C	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043C92	043C92	[2119A2, 211AA2, 211BA2, 211CA2, 211DA2, 211EA2, 211FA2, 2120A2]	
043C98	043C98	[21199E, 211A9E, 211B9E, 211C9E, 211D9E, 211E9E, 211F9E, 21209E]	
043C9C	043C9C	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
043CBE	043CBE	[2119BC, 2119BE, 211ABC, 211ABE, 211BBC, 211BBE, 211CBC, 211CBE, 211DBC, 211DBE, 211EBC, 211EBE, 211FBC, 211FBE, 2120BC, 2120BE]	
043CC8	043CC8	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
043CD2	043CD2	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0]	
043CE8	043CE8	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0]	
043CEC	043CEC	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E]	
043CF0	043CF0	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A]	
043CFC	043CFC	[21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F]	
043D04	043D04	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C]	
043D22	043D22	[21103C, 21113C]	
043D44	043D44	[21104C, 21114C]	
043D52	043D52	[2110AE, 2111AE]	
043D58	043D58	[2110B0, 2111B0]	
043D5C	043D5C	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C]	
043D82	043D82	[211B4C]	
043DF2	043DF2	[211B46]	
043DF8	043DF8	[211B62]	
043E02	043E02	[211906, 211A06, 211B06, 211C06, 211D06, 211E06]	
043E08	043E08	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C]	
043E14	043E14	[211930, 211932, 211A30, 211A32, 211B30, 211B32, 211C30, 211C32, 211D30, 211D32, 211E30, 211E32]	
043E22	043E22	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0]	
043E2A	043E2A	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E]	
043E42	043E42	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA]	
043E48	043E48	[211912, 211A12, 211B12, 211C12, 211D12, 211E12]	
043E4E	043E4E	[211917, 211A17, 211B17, 211C17, 211D17, 211E17]	
043E54	043E54	[211906, 211A06, 211B06, 211C06, 211D06, 211E06]	
043E62	043E62	[21194F, 211A4F, 211B4F, 211C4F, 211D4F, 211E4F]	
043E68	043E68	[21199E, 211A9E, 211B9E, 211C9E, 211D9E, 211E9E]	
043E6C	043E6C	[211940, 211942, 211A40, 211A42, 211B40, 211B42, 211C40, 211C42, 211D40, 211D42, 211E40, 211E42]	
043E70	043E70	[211001, 211101]	
043E78	043E78	[21107E]	
043E82	043E82	[21107E, 21117E]	
043E88	043E88	[21197E, 211A7E, 211B7E, 211C7E, 211D7E, 211E7E]	
043E90	043E90	[211001, 211101]	
043E94	043E94	[211901, 211A01, 211B01, 211C01, 211D01, 211E01]	
043EAC	043EAC	[21199E, 211A9E, 211B9E, 211C9E, 211D9E, 211E9E, 211F9E, 21209E]	
043EB4	043EB4	[211947, 211A47, 211B47, 211C47, 211D47, 211E47, 211F47, 212047]	
043EBE	043EBE	[21106C, 21106E, 21116C, 21116E, 21196C, 21196E, 211A6C, 211A6E, 211B6C, 211B6E, 211C6C, 211C6E]	
043ECA	043ECA	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17, 212017]	
043ED0	043ED0	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17, 212017]	
043ED6	043ED6	[21194A, 211A4A, 211B4A, 211C4A, 211D4A, 211E4A, 211F4A, 21204A]	
043EDC	043EDC	[211904, 211A04, 211B04, 211C04, 211D04, 211E04, 211F04, 212004]	
043EE0	043EE0	[211908, 211A08, 211B08, 211C08, 211D08, 211E08, 211F08, 212008]	
043EE6	043EE6	[21197F, 211A7F, 211B7F, 211C7F, 211D7F, 211E7F, 211F7F, 21207F]	
043F0C	043F0C	[21197F, 211A7F, 211B7F, 211C7F, 211D7F, 211E7F, 211F7F, 21207F]	
043F2A	043F2A	[21196C, 21196E, 211A6C, 211A6E, 211B6C, 211B6E, 211C6C, 211C6E, 211D6C, 211D6E, 211E6C, 211E6E, 211F6C, 211F6E, 21206C, 21206E]	
043F5A	043F5A	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C]	
043F9A	043F9A	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A]	
043FA8	043FA8	[211920, 211A20, 211B20, 211C20, 211D20, 211E20]	
043FB2	043FB2	[211938, 21193A, 211A38, 211A3A, 211B38, 211B3A, 211C38, 211C3A, 211D38, 211D3A, 211E38, 211E3A]	
043FB8	043FB8	[211928, 211A28, 211B28, 211C28, 211D28, 211E28]	
043FBE	043FBE	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E]	
04400E	04400E	[211920, 211A20, 211B20, 211C20, 211D20, 211E20, 211F20, 212020]	
044014	044014	[211920, 211A20, 211B20, 211C20, 211D20, 211E20, 211F20, 212020]	
044018	044018	[211020, 211120, 211920, 211A20, 211B20, 211C20]	
044022	044022	[211944, 211A44, 211B44, 211C44, 211D44, 211E44, 211F44, 212044]	
04402A	04402A	[211024, 211124, 211924, 211A24, 211B24, 211C24]	
044032	044032	[211928, 211A28, 211B28, 211C28, 211D28, 211E28, 211F28, 212028]	
044038	044038	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E, 211F4E, 21204E]	
044050	044050	[21105A, 21115A, 21195A, 211A5A, 211B5A, 211C5A]	
044058	044058	[21105A, 21115A]	
044326	044326	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
04432C	04432C	[2119C6, 211AC6, 211BC6, 211CC6, 211DC6, 211EC6, 211FC6, 2120C6]	
044336	044336	[2119C6, 211DC6]	
04433E	04433E	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
044346	044346	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
044354	044354	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
044358	044358	[211920, 211A20, 211B20, 211C20, 211D20, 211E20, 211F20, 212020]	
04435C	04435C	[211020, 211120, 211920, 211B20, 211C20]	
044366	044366	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
04436C	04436C	[21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F, 21203F]	
044370	044370	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
044376	044376	[21197F, 211A7F, 211B7F, 211C7F, 211D7F, 211E7F, 211F7F, 21207F]	
04439A	04439A	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
044400	044400	[211946, 211A46, 211B46, 211C46, 211D46, 211E46, 211F46, 212046]	
044404	044404	[211962, 211A62, 211B62, 211C62, 211D62, 211E62, 211F62, 212062]	
04441A	04441A	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
04442E	04442E	[211995, 211A95, 211B95, 211C95, 211D95, 211E95, 211F95, 212095]	
044436	044436	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
04444C	04444C	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
044456	044456	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
04445A	04445A	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E, 211F4E, 21204E]	
044464	044464	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 21201A]	
04446A	04446A	[211906, 211A06, 211B06, 211C06, 211D06, 211E06, 211F06, 212006]	
04446E	04446E	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
044474	044474	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
044480	044480	[211930, 211932, 211A30, 211A32, 211B30, 211B32, 211C30, 211C32, 211D30, 211D32, 211E30, 211E32, 211F30, 211F32, 212030, 212032]	
04448E	04448E	[211945, 211A45, 211B45, 211C45, 211D45, 211E45, 211F45, 212045]	
0444C6	0444C6	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
0444CE	0444CE	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E, 211F4E, 21204E]	
0444DC	0444DC	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
0444E6	0444E6	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA, 211FB8, 211FBA, 2120B8, 2120BA]	
0444EC	0444EC	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12, 212012]	
0444F2	0444F2	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17, 212017]	
0444F8	0444F8	[21194F, 211A4F, 211B4F, 211C4F, 211D4F, 211E4F, 211F4F, 21204F]	
0444FC	0444FC	[211940, 211942, 211A40, 211A42, 211B40, 211B42, 211C40, 211C42, 211D40, 211D42, 211E40, 211E42, 211F40, 211F42, 212040, 212042]	
044500	044500	[211001, 211101, 211901, 211A01, 211B01, 211C01]	
044508	044508	[21107E, 21117E, 211B7E]	
044512	044512	[21107E, 21117E, 21197E, 211A7E, 211B7E, 211C7E]	
044518	044518	[21197E, 211A7E, 211B7E, 211C7E, 211D7E, 211E7E, 211F7E, 21207E]	
044522	044522	[2110AA, 2111AA, 2119AA, 211AAA, 211BAA, 211CAA]	
04452C	04452C	[2110E9, 2111E9, 2119E9, 211AE9, 211BE9, 211CE9]	
044536	044536	[2110AF, 2111AF, 211AAF, 211CAF]	
044542	044542	[211001, 211101, 211901, 211A01, 211B01, 211C01]	
044546	044546	[211901, 211A01, 211B01, 211C01, 211D01, 211E01, 211F01, 212001]	
0445A6	0445A6	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
0445B0	0445B0	[21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F, 21203F]	
0445B6	0445B6	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
0445BC	0445BC	[211962, 211A62, 211B62, 211C62, 211D62, 211E62, 211F62, 212062]	
0445C0	0445C0	[211980, 211982, 211A80, 211A82, 211B80, 211B82, 211C80, 211C82, 211D80, 211D82, 211E80, 211E82, 211F80, 211F82, 212080, 212082]	
0445CC	0445CC	[2119E9, 211AE9, 211BE9, 211CE9, 211DE9, 211EE9, 211FE9, 2120E9]	
0445D2	0445D2	[211945, 211A45, 211B45, 211C45, 211D45, 211E45, 211F45, 212045]	
0445EC	0445EC	[211995, 211A95, 211B95, 211C95, 211D95, 211E95, 211F95, 212095]	
0445F0	0445F0	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
044606	044606	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
044610	044610	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
044614	044614	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E, 211F4E, 21204E]	
04461E	04461E	[21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
044622	044622	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
04463E	04463E	[211930, 211932, 211A30, 211A32, 211B30, 211B32, 211C30, 211C32, 211D30, 211D32, 211E30, 211E32, 211F30, 211F32, 212030, 212032]	
04464C	04464C	[2119A0, 211AA0, 211BA0, 211CA0, 211DA0, 211EA0, 211FA0, 2120A0]	
044654	044654	[21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E, 211F4E, 21204E]	
044662	044662	[21191A, 211A1A, 211B1A, 211C1A, 211E1A, 211F1A]	
04466C	04466C	[2119B8, 2119BA, 211AB8, 211ABA, 211BB8, 211BBA, 211CB8, 211CBA, 211DB8, 211DBA, 211EB8, 211EBA, 211FB8, 211FBA, 2120B8, 2120BA]	
044672	044672	[211906, 211A06, 211B06, 211C06, 211D06, 211E06, 211F06, 212006]	
044678	044678	[21193C, 211A3C, 211B3C, 211C3C, 211D3C, 211E3C, 211F3C, 21203C]	
04467E	04467E	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12, 212012]	
044684	044684	[211917, 211A17, 211B17, 211C17, 211D17, 211E17, 211F17, 212017]	
04468A	04468A	[21194F, 211A4F, 211B4F, 211C4F, 211D4F, 211E4F, 211F4F, 21204F]	
04468E	04468E	[211001, 211101, 211901, 211C01]	
044696	044696	[21107E, 21117E, 211C7E]	
0446A0	0446A0	[21107E, 21117E, 21197E, 211C7E]	
0446A6	0446A6	[21197E, 211A7E, 211B7E, 211C7E, 211D7E, 211E7E, 211F7E, 21207E]	
0446AA	0446AA	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
0446D6	0446D6	[211001, 211101, 211901, 211C01]	
0446DA	0446DA	[211901, 211A01, 211B01, 211C01, 211D01, 211E01, 211F01, 212001]	
0446DE	0446DE	[21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
