copyright	zengfr	site:http://github.com/zengfr/romhack
211E99	enemy+99	[03E952, 040D20, 040DAC, 040DE8, 040E12, 040EDE, 040F3C, 040FA0, 040FE8, 040FF2, 0410D8, 0410EA, 0410FA, 041130, 0411E2, 0412A8, 0417EC, 04186A, 041A2C, 041B28, 041C1A, 041D2A, 041D9C, 041DA6, 041E68, 041E88, 041EF2, 041F22, 041FB8, 042082, 0420E6, 0423CE, 04240C, 04242C, 042446, 042738, 04277E, 042786, 042B28, 042B4A, 042B78, 042D82, 042ECE, 042FF0, 0430B0, 043176, 043252, 04335A, 043448, 043582, 043B04, 05EC80, 05EC86]	
211E9A	enemy+9A	[00996E, 03E362, 03E958, 03EDD2, 042372, 04A590]	
211E9C	enemy+9C	[00996E, 03E362, 03EF82, 04007A, 04A590]	
211E9D	enemy+9D	[03F262, 03F2A4, 03F4A0, 03F4E2, 03F6D6, 03F70C, 03FA9C, 03FB40, 041C58, 041D76, 0666E4, 0666EC]	
211E9E	enemy+9E	[00996E, 03E362, 03EF4A, 03F06E, 03FFEE, 03FFFA, 040EE4, 040F5A, 040F6C, 041080, 0410AE, 0416D8, 0417F2, 041810, 04181A, 04182A, 041834, 0418BA, 041920, 041A14, 041D30, 041D80, 041E04, 041E50, 042D22, 042D92, 043030, 043B88, 043C98, 043E68, 043EAC, 044972, 044A7E, 044E9C, 044F8E, 04A590, 05F036, 05F03C, 05F0A4, 05F0BE, 05F660, 05FB82]	
211E9F	enemy+9F	[03FF8C, 043BDA, 043BE2, 04499E, 044B64, 045D86, 045DFE]	
211EA0	enemy+A0	[00996E, 01E6E4, 03E362, 03EABC, 03EF5E, 03FDFC, 03FEA0, 03FF5E, 03FF86, 04027A, 0402EE, 0402F8, 040372, 040850, 040956, 04095C, 043B1A, 043B28, 043B4E, 043C0E, 043C24, 043C6C, 043C8C, 043CC8, 043CD2, 043CE8, 043E22, 044326, 04433E, 04444C, 0444C6, 0445B6, 044606, 04464C, 044A08, 044EA2, 044FF0, 045100, 0451E2, 045C4C, 045E6C, 04610A, 046110, 0462D0, 0462D6, 04A590, 04BD52, 04F67A, 04F902]	
211EA1	enemy+A1	[03EACE, 03EBDA, 03EC14, 03EED8, 03EEEE, 03F052, 03FEB2, 03FED8, 03FEDE, 03FFD2, 03FFDC, 03FFF4, 040004, 04012C, 0406FC, 040CAA, 040E1C, 040F7A, 040F86, 040FFE, 0410DE, 0410F0, 041166, 0412B2, 041746, 041796, 0418E0, 041A0E, 041A36, 041D60, 041D6C, 041DB2, 041E72, 041F48, 041F54, 041FC2, 041FCA, 042130, 042402, 042778, 04279C, 0427DE, 042B72, 042D62, 042D88, 042DB6, 042E0E, 042E56, 042EE0, 04322C, 043352, 043B0E, 044898, 044958, 044994, 0449AA, 0449BC, 044A8A, 04601E, 04628E, 0463D4, 04A8DC, 04AA9E, 04AAEA, 04AB74, 04AC0A, 04AF96, 04C5A6, 04CB0C, 04E4BC, 04EB92, 04ECB4, 050D66, 055C90, 0660D4, 0660E8, 06610C, 066112, 0666BA, 0666CC]	
211EA2	enemy+A2	[00996E, 03E362, 03EF54, 03EF68, 03EF78, 03EFD0, 03EFEA, 03EFF0, 03F03E, 03F062, 03F16C, 03F1C6, 03FEA6, 03FFBE, 040136, 040974, 040D84, 040F22, 040F92, 04193E, 041AF4, 041C00, 041E22, 041EC6, 041F92, 042588, 04312C, 043C92, 044F98, 044FD2, 0453E0, 045C80, 04A590, 04F6AA, 04F74A, 05FB90, 05FBB6, 066620, 0666B6, 0666C8]	
211EA3	enemy+A3	[03EBF6, 03EC30, 0400C2, 040D0A, 040EC8, 041780, 0417D6, 041D14, 0420AC, 0423A0, 042504, 042DE0, 042E80, 042F9E, 0432C4, 0433D4]	
211EA4	enemy+A4	[00996E, 03E362, 03EB7A, 03EBA0, 040024, 040A9C, 040B08, 040BA0, 040D58, 040E4A, 040EEA, 040F12, 04108E, 0410A0, 0410BC, 04184C, 041A92, 041B8E, 041CC2, 041D36, 041E78, 041F02, 0420F8, 0423BA, 04251C, 0426EA, 042F42, 04306C, 0430F2, 0431B6, 04327A, 0432F2, 043496, 0435D2, 04A590, 04B414, 04CACC, 04F6EA, 04F76A]	
211EA5	enemy+A5	[040A9E]	
211EA6	enemy+A6	[00996E, 03E362, 040EF4, 040F16, 040F40, 040FB2, 041856, 0418AA, 0419C6, 041A96, 041AC4, 041B92, 041BD0, 041C6E, 041D40, 041E4A, 041E7C, 041E96, 041F06, 041F26, 041F62, 04A590]	
211EA7	enemy+A7	[040F52, 041006, 04100E, 041012, 04108A, 04109C, 0410B8, 04116E, 041176, 04117A, 041D54, 041DBA, 041DC2, 041DC6, 041F2C, 041FD2, 041FDA, 041FDE]	
211EA8	enemy+A8	[00996E, 03E362, 0406AC, 040730, 0407D4, 0408C6, 040B10, 040CCC, 040D26, 040D9A, 040DF4, 040F00, 040F2A, 040F46, 040FBE, 04102C, 041298, 0416E2, 04192A, 041AA8, 041BA4, 041BB4, 041D8A, 041E0E, 041F18, 04206E, 0420DE, 0427A4, 042AD8, 042B54, 042D96, 042FCC, 04308C, 043152, 04325A, 043424, 04355E, 04A590, 04AABE, 04B3F4, 04BD9C, 04CAEC, 04EC02, 04F68A, 04F6BE, 04FCDC]	
211EAA	enemy+AA	[00996E, 03E362, 040AB0, 04A590]	
211EAC	enemy+AC	[00996E, 03E35E, 04069C, 040734, 0407D8, 04082C, 0408CA, 040B14, 040CD6, 040DA4, 040E0A, 040F0A, 040FE0, 041042, 0416EC, 0417F8, 041862, 041934, 041AB2, 041D94, 041E18, 041FB0, 042064, 0420D4, 042530, 0427AE, 042B5E, 042D9A, 042FD6, 04303A, 043096, 043112, 04315C, 04325E, 04342E, 043568, 04A58C, 04AAB4, 04AD52, 04CAE2, 04EBF8, 04F680, 04F6B4]	
211EAE	enemy+AE	[00996E, 03E35E, 03EDB6, 041016, 04111A, 04117E, 041C7A, 0423C4, 042B36, 042F5A, 043076, 043102, 043392, 0434A0, 04A58C, 05F58A, 05FB58, 05FB72, 05FB7C, 05FBA2]	
211EB0	enemy+B0	[00996E, 03E35E, 03EDBA, 04A58C]	
211EB2	enemy+B2	[00996E, 03E35E, 03EDBA, 04A58C]	
211EB4	enemy+B4	[00996E, 03E35E, 03EDBE, 04A58C]	
211EB6	enemy+B6	[00996E, 03E35E, 03EDBE, 04A58C]	
211EB8	enemy+B8	[00996E, 03E35E, 03E60E, 03E622, 03E62C, 03EAB2, 03EEAC, 03F020, 03F204, 03F244, 03F276, 03F2AC, 03F482, 03F4B4, 03F4EA, 03FAE2, 03FB1A, 03FB4C, 03FBA2, 03FBDA, 03FC4A, 03FC82, 03FCD8, 03FD10, 03FEEE, 03FF6E, 03FFA6, 040272, 040C46, 040D74, 040DB6, 040FD4, 041022, 041126, 04118A, 0411B0, 041884, 0418CE, 041A1A, 041A48, 041AE8, 041B44, 041BF4, 041C36, 041CAA, 041DD6, 041E56, 041EBA, 041F86, 041FEE, 042110, 042120, 0423DA, 042412, 04243C, 042702, 042712, 0427D4, 042B40, 042B68, 042EC6, 042F70, 04300C, 043080, 0430A0, 0430CC, 04310C, 043166, 043192, 0431CA, 0431DE, 04328E, 043348, 04339E, 043438, 0434AA, 0435E6, 043E42, 0444E6, 04466C, 044B6A, 045D80, 045DB8, 045DF8, 045E76, 0460D4, 0462C2, 04A58C, 04A9A4, 04BD7C, 04C698, 04CAD6, 04E58E, 04EC3A, 04F70E, 04F7BA, 04F7CC, 050E38, 055D80, 05F338, 05F582, 05FBAC]	
211EBA	enemy+BA	[00996E, 03E35E, 03E60E, 03E622, 03E62C, 03EAB2, 03EEAC, 03F020, 03F204, 03F276, 03F2AC, 03F4B4, 03F4EA, 03FB1A, 03FB4C, 03FBDA, 03FC82, 03FD10, 03FEEE, 03FF6E, 03FFA6, 040272, 040C46, 040D74, 040DB6, 040FD4, 041022, 041126, 04118A, 0411B0, 041884, 0418CE, 041A1A, 041A48, 041AE8, 041B44, 041BF4, 041C36, 041CAA, 041DD6, 041E56, 041EBA, 041F86, 041FEE, 042110, 042120, 0423DA, 042412, 04243C, 042702, 042712, 0427D4, 042B40, 042B68, 042EC6, 042F70, 04300C, 043080, 0430A0, 0430CC, 04310C, 043166, 043192, 0431CA, 0431DE, 04328E, 043348, 04339E, 043438, 0434AA, 0435E6, 043E42, 0444E6, 04466C, 044B6A, 045D80, 045DB8, 045DF8, 0460D4, 0462C2, 04A58C, 04A9A4, 04BD7C, 04C698, 04CAD6, 04E58E, 04EC3A, 04F70E, 04F7BA, 04F7CC, 04FD7C, 050E38, 055D80, 05F338, 05F582, 05FBAC]	
211EBC	enemy+BC	[00996E, 03E35E, 03EAB6, 03F028, 03F20C, 03F236, 03F6B8, 03F6E0, 03F714, 03FA50, 03FA70, 03FAA4, 03FAEC, 03FB1E, 03FB54, 03FBAC, 03FBDE, 03FC54, 03FC86, 03FCE2, 03FD14, 03FEF6, 03FF76, 03FFAE, 040C4A, 040D78, 040DBA, 040FD8, 041026, 04112A, 04118E, 0411B4, 041888, 0418D2, 041A1E, 041A4C, 041AEC, 041B48, 041BF8, 041C3A, 041DDA, 041E5A, 041EBE, 042114, 042124, 0423DE, 042416, 042440, 042706, 042716, 0427D8, 042B44, 042B6C, 042ECA, 042F74, 043010, 043084, 0430A4, 0430D0, 04311C, 043124, 04316A, 043196, 0431CE, 0431E2, 043292, 04334C, 0433A2, 04343C, 0434AE, 0435EA, 043CBE, 044B72, 044E90, 0453D4, 0460DC, 0462CA, 04A58C, 04BD84, 04C69E, 04E594, 04F712, 04F7BE, 04F7D0, 050E3E, 05F33E, 05F586, 05FBB0]	
211EBE	enemy+BE	[00996E, 03E35E, 03EAB6, 03F028, 03F20C, 03F236, 03F6E0, 03F714, 03FA70, 03FAA4, 03FB1E, 03FB54, 03FBDE, 03FC86, 03FD14, 03FEF6, 03FF76, 03FFAE, 040C4A, 040D78, 040DBA, 040FD8, 041026, 04112A, 04118E, 0411B4, 041888, 0418D2, 041A1E, 041A4C, 041AEC, 041B48, 041BF8, 041C3A, 041CAE, 041DDA, 041E5A, 041EBE, 041F8A, 041FF2, 042114, 042124, 0423DE, 042416, 042440, 042706, 042716, 0427D8, 042B44, 042B6C, 042ECA, 042F74, 043010, 043084, 0430A4, 0430D0, 04311C, 043124, 04316A, 043196, 0431CE, 0431E2, 043292, 04334C, 0433A2, 04343C, 0434AE, 0435EA, 043CBE, 044B72, 044E90, 0453D4, 0460DC, 0462CA, 04A58C, 04BD84, 04C69E, 04E594, 04F712, 04F7BE, 04F7D0, 050E3E, 05F33E, 05F586, 05FBB0]	
211EC0	enemy+C0	[00996E, 03E35E, 043C08, 045C5E, 045C66, 04A58C]	
211EC2	enemy+C2	[00996E, 03E35E, 043C08, 045C5E, 045C66, 04A58C]	
211EC4	enemy+C4	[00996E, 03E35E, 04A58C]	
211EC5	enemy+C5	[03EEF4, 03FDC0, 03FFE8, 043B6E, 044978, 046148, 046152, 046198, 04630E, 046318, 04635E, 046368]	
211EC6	enemy+C6	[00996E, 03E35E, 043BE6, 04432C, 044988, 04A58C]	
211EC7	enemy+C7	[04022E]	
211EC8	enemy+C8	[00996E, 03E35E, 04A58C]	
211ECA	enemy+CA	[00996E, 03E35E, 04A58C]	
211ECC	enemy+CC	[00996E, 03E35A, 03F2A8, 03F4E6, 03FB44, 04A588]	
211ECE	enemy+CE	[00996E, 03E35A, 03F710, 03F800, 03F808, 03FAA0, 03FAC4, 03FAD0, 03FB48, 04A588]	
211ED0	enemy+D0	[00996E, 03E35A, 04A588]	
211ED1	enemy+D1	[03FF4C, 03FF54, 040034, 040BB0, 041CD2]	
211ED2	enemy+D2	[00996E, 03E35A, 03EF86, 04A588, 0666D8]	
211ED3	enemy+D3	[03EF8A, 0666D4]	
211ED4	enemy+D4	[00996E, 03E35A, 040308, 040382, 040980, 04A588]	
211ED6	enemy+D6	[00996E, 03E35A, 04174A, 04179A, 04189A, 041A86, 041B82, 041C4C, 042D66, 043022, 0430E2, 0431A8, 04A588]	
211ED8	enemy+D8	[00996E, 03E35A, 040B26, 04A588, 04F75E]	
211EDA	enemy+DA	[00996E, 03E35A, 040B38, 04A588, 04F604, 04F754]	
211EDC	enemy+DC	[00996E, 03E35A, 04A588, 05F066, 05F5E4, 05FB5E]	
211EDD	enemy+DD	[05F062, 05F5D8]	
211EDE	enemy+DE	[00996E, 03E35A, 04A588]	
211EE0	enemy+E0	[00996E, 03E35A, 04A588]	
211EE2	enemy+E2	[00996E, 03E35A, 04A588]	
211EE4	enemy+E4	[00996E, 03E35A, 04A588]	
211EE6	enemy+E6	[00996E, 03E35A, 04A588]	
211EE8	enemy+E8	[00996E, 03E35A, 04A588]	
211EE9	enemy+E9	[0022E8, 00AEB2, 017606, 03E52A, 03EA90, 03EF2A, 03EF36, 0402E4, 0445CC, 044FE2, 0451A4, 0453F0, 04EC98, 0666F8]	
211EEA	enemy+EA	[00996E, 00AE12, 00AE6E, 00AEA2, 03E35A, 04A588]	
211EEB	enemy+EB	[000C10, 000C26, 002278]	
211EEC	enemy+EC	[0077C8, 00996E, 00AF64, 00B26A]	
211EEE	enemy+EE	[0077C8, 00996E, 00AF64, 00B26A]	
211EF0	enemy+F0	[00996E]	
211EF2	enemy+F2	[00996E]	
211EF4	enemy+F4	[00996E]	
211EF6	enemy+F6	[00996E]	
211EF8	enemy+F8	[00996E]	
211EFA	enemy+FA	[00996E]	
211EFC	enemy+FC	[00996E]	
211EFE	enemy+FE	[00996E]	
211F00	enemy+ 0	[0077BA, 00996E, 00B2BA, 00B344, 00B350, 00B4E8, 01E6DA, 026A20, 03E31A, 03E376, 03E37C, 03E3F2, 03E520, 03EDAA, 03EE64, 03EF40, 03EFBA, 03EFC8, 03F00E, 03F01C, 03F068, 045BD4, 045BEE, 045BFA, 04A554, 04A5A4, 04A5AA, 04AD36, 04AD78, 05E240, 05EF90, 05F702, 05F8A0, 05F95A, 0660F2, 066218]	
211F01	enemy+ 1	[00AD9E, 00B4A8, 01FE40, 01FE98, 01FEA6, 03FD84, 0401FE, 04028A, 04029A, 040392, 04056C, 044546, 0446DA, 04A932, 04C626, 050DC6, 05FC7A]	
211F02	enemy+ 2	[00996E, 03E250, 03E376, 03E400, 04A4E4, 04A5A4, 05EFF4]	
211F04	enemy+ 4	[00996E, 02BE16, 02C18E, 03E376, 0406EC, 040840, 04212A, 043EDC, 044A84, 045216, 04570C, 04A5A4, 04A886, 04A912, 04AB6E, 04C550, 04C5E0, 04CA96, 04CB06, 04D730, 04D7CC, 04E462, 04E504, 050D10, 050DA0, 050F1C, 05EF6A, 05EFEE, 05F042, 05F20A, 05F292, 05F2A6, 05F2F6, 05F330]	
211F06	enemy+ 6	[00996E, 02BE1C, 02C194, 03E376, 03FECC, 040064, 04025E, 0402CE, 0403F6, 0405B0, 0406F0, 040844, 040BB6, 040BC6, 04336C, 04446A, 044672, 0451FE, 04521C, 045712, 04A5A4, 04A90C, 04A990, 04C5DA, 04C684, 050D9A, 050E24, 05F046, 05F2AA, 05F568, 05F57E, 05F666, 05F68E, 05F6FC, 05F8F8, 05F964, 05FB12, 05FB2E, 05FB42]	
211F08	enemy+ 8	[00996E, 02BE1C, 02C19A, 03E376, 03FED2, 04040E, 0406F6, 04084A, 040B78, 040BBC, 040BCC, 040BD4, 040C24, 040C4E, 040CB0, 040D7C, 040DEE, 040E22, 040EF8, 040F7E, 040FF6, 0410E2, 041674, 04174C, 04185A, 041872, 041A6C, 041A84, 041AA0, 041BAC, 041C4A, 041CB4, 041D70, 041DAA, 041E8C, 041F58, 04204A, 0420C0, 0422B6, 0422FC, 042352, 0423E2, 04241C, 04244A, 0426BC, 042754, 042ABE, 042B2C, 042CE4, 042D68, 042D8C, 042DB0, 043170, 0431A6, 043204, 043256, 043274, 0432EC, 043372, 043EE0, 044900, 0449A2, 0449F6, 044B44, 044C14, 044E5E, 044E94, 04519C, 0451C2, 045202, 045222, 045626, 045640, 045686, 045718, 045B52, 045B82, 045BC4, 04A5A4, 04AC18, 04AD18, 04AD9A, 04AE3A, 04CA1A, 04CA46, 04CA6A, 04CAA2, 04CADA, 04F8BE, 04F918, 04F9A4, 050E82, 050EBC, 050ED2, 050EFE, 05F026, 05F046, 05F04C, 05F05C]	
211F0A	enemy+ A	[00996E, 03E256, 03E376, 04A4EA, 04A5A4, 04A904, 04C5CE, 04D7AC, 04E4E4, 050D8E, 05EFD2, 05F06E]	
211F0B	enemy+ B	[00AEF0, 00B146, 00B2D0, 00B2F8, 00B442, 02C1A4, 02C33E, 02C350, 03EDD8, 04AD3C, 05EF96]	
211F0C	enemy+ C	[00996E, 00B476, 03E372, 04A5A0]	
211F0E	enemy+ E	[00996E, 00B424, 00B47C, 03E372, 04A5A0, 04AD42]	
211F10	enemy+10	[00996E, 00B518, 00B622, 00B64A, 03E372, 03EDB2, 04A5A0, 05EFB8, 05F8D6]	
211F12	enemy+12	[00996E, 00B524, 00B622, 00B656, 02C9D0, 03E372, 03EBB6, 040094, 04009C, 0400AE, 040CE4, 040CF6, 040DC0, 040EA2, 04170A, 0417B0, 0417C2, 041CEE, 041D00, 042086, 042098, 04237A, 04238C, 042D26, 042DBA, 042DCC, 042EA4, 04329E, 0432B0, 043326, 0433AE, 0433C0, 04345A, 043596, 0444EC, 04467E, 04A5A0, 05F5AE, 05F8DC, 05F900, 05F92A, 05FB48, 05FC5A]	
211F13	enemy+13	[02C330, 03EBE0, 03EBEA, 03EC1A, 03EC24, 040C34, 040DCA, 0422DA, 0423F0, 042744, 042B16, 042EAE, 043330, 0449E6, 044A6C, 045184, 0451B2, 045670, 0456CC, 04AD8A, 04AE2A, 04CA30, 04CAB6, 04F8F0, 04F994, 050EA0, 050EEE]	
211F14	enemy+14	[00996E, 00B508, 00B560, 00B564, 00B588, 00B634, 03E372, 0400B8, 040D00, 0417CC, 041D0A, 0420A2, 042396, 042DD6, 0432BA, 0433CA, 04A5A0, 05FB6A]	
211F15	enemy+15	[03EBEE, 03EC02, 03EC28, 03EC3C]	
211F16	enemy+16	[00996E, 00B4D2, 00B4E0, 00B576, 00B5A0, 03E372, 03EC06, 03EC40, 0400CC, 040D14, 040ED2, 04173A, 0417E0, 041D1E, 0420B0, 0423AA, 042D50, 042DE4, 0432C8, 0433D8, 043484, 0435C0, 04A5A0]	
211F17	enemy+17	[00B4B0, 00B4E4, 02BE42, 02C336, 03EAD6, 03EAE0, 03EAEA, 03EDCC, 0400B4, 0400C8, 040C3A, 040CFC, 040D10, 040DD0, 040ECE, 041736, 0417C8, 0417DC, 04187A, 041A3E, 041A80, 041B3A, 041C2C, 041C46, 041D06, 041D1A, 04209E, 0420BC, 0422E0, 042392, 0423A6, 0423F6, 042424, 042436, 04274A, 042B1C, 042D5C, 042DD2, 042DF0, 042EB4, 042EC0, 043188, 0431A2, 0432B6, 0432D4, 043336, 043342, 0433C6, 0433E4, 043490, 0435CC, 043ECA, 043ED0, 0444F2, 044684, 0449EC, 0449FE, 044A72, 044C1A, 04518A, 0451B8, 045676, 0456D2, 045B92, 04AB64, 04AD90, 04AE30, 04CA36, 04CABC, 04F8F6, 04F958, 04F99A, 050EA6, 050EF4, 050F0C, 05F5B4, 05F5BC, 05F8E2, 05F930, 05FB4E, 05FC60]	
211F18	enemy+18	[00996E, 00B37E, 03E372, 04A5A0]	
211F19	enemy+19	[00B394]	
211F1A	enemy+1A	[00996E, 00ADF2, 00B2D6, 00B364, 00B45C, 00B5F0, 01915E, 01E704, 0274C8, 0274CE, 02C38E, 03E26A, 03E372, 03EAF8, 03EB82, 03EB8A, 03EBA8, 03EBB2, 040882, 044354, 044366, 044456, 0444DC, 044610, 04461E, 044662, 04A4FA, 04A5A0, 04AD30, 05EFDA, 05EFE8, 05F08E, 05F09C, 05FB86, 05FC3A]	
211F1B	enemy+1B	[018E8E, 018FFE, 02C006, 02C11E, 02C4FA, 03EAFA]	
211F1C	enemy+1C	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 00B63E, 02C9D8, 03E372, 04A5A0]	
211F1E	enemy+1E	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 00B63E, 02C9D8, 03E372, 04A5A0]	
211F20	enemy+20	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00ADCE, 00AE86, 00B46A, 00B5F6, 01DDC6, 01E6EE, 0274DC, 02C164, 02C396, 03D958, 03D96C, 03D9EE, 03DBF2, 03E27C, 03E372, 03EE14, 03EE9A, 03EEDC, 03F1D0, 03F1E4, 03F1EC, 03F2B0, 03F4EE, 03FB50, 04086E, 040A5C, 040AD6, 040B1C, 04400E, 044014, 044358, 044A18, 046024, 04A4FE, 04A5A0, 04AD66, 04CA54, 04CAF4, 05EFE0, 05F094, 05F284, 05F8C2, 0660D8, 0662A4, 0664E8, 0664EE]	
211F22	enemy+22	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00B5F6, 02BE8C, 02C164, 03D9EE, 03E372, 03F1D0, 03F1E4, 03F1EC, 03F2B0, 03F4EE, 03FB50, 040AD6, 04A5A0]	
211F24	enemy+24	[00996E, 00ADB2, 00ADD2, 00B2EA, 01DD44, 01E752, 01E796, 01E7EE, 0274EA, 02C3A0, 03E282, 03E372, 03EEFC, 03EF10, 03EF1E, 03EFAA, 03EFBE, 03EFF8, 03F012, 03F076, 040122, 040AA6, 046028, 04A504, 04A5A0, 05F828, 05F89A, 05F8C6, 066700]	
211F25	enemy+25	[03F288, 03F4C6, 03FB2E, 03FBEE, 03FC96, 03FD24]	
211F26	enemy+26	[00996E, 00ADB2, 02BE92, 03E372, 03EF1E, 04A5A0, 05F828, 05F89A]	
211F28	enemy+28	[00833E, 00996E, 00ADBA, 00ADD6, 00AF58, 00B2E6, 00B602, 01DDFA, 01E6F6, 0274F2, 02BE82, 02C168, 03D960, 03D974, 03D9FA, 03DBFA, 03E372, 03F1D4, 03F1E8, 03F1F0, 03F804, 03FB58, 040A6A, 040ABE, 040B2E, 040F62, 041838, 041AD0, 041BDC, 041D4A, 041EA2, 041F36, 041F6E, 044032, 04602C, 04A5A0, 05F8CA, 0662B2, 06650C]	
211F29	enemy+29	[03E288, 04A50A]	
211F2A	enemy+2A	[00833E, 00996E, 00ADBA, 00B602, 02BE82, 02BE98, 02C168, 03D9FA, 03E372, 03F1D4, 03F1E8, 03F1F0, 03FB58, 040ABE, 04A5A0]	
211F2C	enemy+2C	[008332, 00996E, 00ADA6, 02BE9E, 03E36E, 03EBC6, 03EBCE, 03F032, 03F048, 03F1F6, 03FFB2, 040088, 040274, 040ADA, 04A59C, 04A9A6, 04C69A, 050E3A, 05F33A, 0660DC]	
211F2E	enemy+2E	[008332, 00996E, 00ADA6, 02BE9E, 03E36E, 03EBC6, 03F032, 03F048, 03F1F6, 03FFB2, 040088, 040274, 040ADA, 04A59C, 04A9A6, 04C69A, 050E3A, 05F33A]	
211F30	enemy+30	[00996E, 00ADAE, 02BEA4, 02C13C, 03E36E, 03EF0C, 03EF24, 03FFAA, 044480, 04463E, 044B6E, 045198, 045682, 04A59C, 05F6EC, 05F710, 05F820, 05F8BE, 05F8EE, 05F938]	
211F32	enemy+32	[00996E, 00ADAE, 02BEA4, 02C13C, 03E36E, 03EF0C, 03EF24, 03FFAA, 044480, 04463E, 044B6E, 045198, 04A59C, 05F6EC, 05F710, 05F820, 05F8BE, 05F8EE, 05F938]	
211F34	enemy+34	[008336, 00996E, 00ADB6, 02BEAA, 03E36E, 03F036, 03F04C, 03F1FC, 03FFB6, 04008E, 040AC2, 04A59C, 04C6A0, 050E40, 05F340]	
211F36	enemy+36	[008336, 00996E, 00ADB6, 02BEAA, 03E36E, 03F036, 03F04C, 03F1FC, 03FFB6, 04008E, 040AC2, 04A59C, 04C6A0, 050E40, 05F340]	
211F38	enemy+38	[00996E, 00B5C8, 00B5FC, 03E36E, 03EF00, 03EF14, 03EF1C, 03EFB4, 03F008, 03F044, 03F07A, 04A59C, 05F82C, 05F898, 0666F2]	
211F3A	enemy+3A	[00996E, 00B5FC, 03E36E, 03EF1C, 04A59C, 05F82C, 05F898, 0666F2]	
211F3C	enemy+3C	[00996E, 01DBAE, 01DD30, 01E732, 01E7C2, 02BE6E, 02C1AA, 03E36E, 040CE0, 040E9E, 0417A4, 041CEA, 04205E, 0422CA, 04236E, 042732, 042B10, 042D70, 043226, 043BB6, 043C12, 044346, 044370, 044436, 04446E, 044474, 0445F0, 044678, 0449CE, 0450FA, 04A59C, 04AE24, 04F8EA, 050E9A, 05FB54, 05FC66]	
211F3E	enemy+3E	[00996E, 00B306, 03E36E, 04A59C, 05F88A]	
211F3F	enemy+3F	[0077CC, 018B22, 018E16, 018E20, 018E7E, 018E86, 018F86, 018F90, 018FEE, 018FF6, 02C118, 02C358, 02C366, 03FFE2, 040150, 043B56, 04436C, 0445B0, 0449C2, 044A0E, 044B5E, 0451F2, 04520A, 045B6C, 04A8D6, 04AD48, 04AD7E, 04C5A0, 04D784, 04E4B6, 050D60, 05EFC4, 05F238, 05F242, 05F2B4]	
211F40	enemy+40	[00996E, 018E8A, 018FFA, 03E36E, 040158, 043B82, 043BF6, 0444FC, 04A59C, 05F264, 05F2E0, 05FC84]	
211F42	enemy+42	[00996E, 018E8A, 018FFA, 03E36E, 040158, 043B82, 043BF6, 0444FC, 04A59C, 05F264, 05F2E0, 05FC84]	
211F44	enemy+44	[00996E, 018E96, 019006, 03E36E, 044022, 04A59C, 0664FC]	
211F45	enemy+45	[018E32, 018FA2, 043B5E, 043C5C, 04448E, 0445D2, 05F24C, 05F254, 05F26A, 05F2D2, 05F2E4]	
211F46	enemy+46	[00996E, 018E96, 019006, 03E36E, 044400, 04A59C]	
211F47	enemy+47	[043EB4, 05F6C4]	
211F48	enemy+48	[00996E, 03E36E, 04A59C, 04AC14, 04AD6E, 04CA42, 04CA4C, 04CA66, 04CA8C, 050ECE, 050EE4, 05EFCE, 05F06A, 05F070, 05FB76]	
211F49	enemy+49	[05EFD4]	
211F4A	enemy+4A	[00996E, 00B5E2, 02BE48, 03E36E, 043ED6, 04A59C, 04A8E2, 04C5AC, 04E4C2, 050D6C, 05EFBE]	
211F4B	enemy+4B	[00AF52, 00B608, 02C33A, 03FFFE, 044FEA, 04AD84, 050EB8, 050F16]	
211F4C	enemy+4C	[00996E, 018B52, 018F12, 02B62E, 02C516, 02C812, 03E36A, 03E66C, 03E72A, 03E944, 03EB92, 03EE6A, 03FF16, 040162, 04085A, 040A4A, 040BE8, 040C54, 04213C, 043312, 0433EC, 043C28, 043C70, 043C9C, 04439A, 04441A, 0445A6, 044622, 0446AA, 0446DE, 04487A, 0448CC, 044916, 044B76, 044EE6, 04506E, 0450A6, 04569C, 045BA2, 04A598, 05EFAC, 0662C2]	
211F4D	enemy+4D	[03EDAE]	
211F4E	enemy+4E	[00996E, 018E90, 019000, 03E36A, 044038, 04445A, 0444CE, 044614, 044654, 04A598, 05F25E, 066512]	
211F4F	enemy+4F	[0077D0, 018B22, 01910C, 02BED4, 02BFF2, 02BFF8, 02C108, 02C10E, 03EAF4, 03EB0A, 040C40, 040DD6, 0422E6, 0423FC, 042750, 042B22, 042EBA, 04333C, 0444F8, 04468A, 0449F2, 044A78, 044FF6, 045190, 0451BE, 0451EC, 04567C, 0456D8, 045B72, 04AD96, 04AE36, 04CA3C, 04CAC2, 04F8FC, 04F9A0, 050EAC, 050EFA, 05EFCA, 05F2BA, 05F694, 05F8AC]	
211F50	enemy+50	[00996E, 0190F0, 03E36A, 04A598]	
211F52	enemy+52	[000C2C, 00996E, 03E36A, 04A598, 05EFB2]	
211F53	enemy+53	[04A8C4, 04C58E, 04D772, 04E4A4, 050D4E]	
211F54	enemy+54	[00996E, 019104, 03E36A, 04A598]	
