copyright	zengfr	site:http://github.com/zengfr/romhack
00105A	00105A	[FFB0CC, FFB18C, FFDB8C, FFE48C, FFEF0C, FFEFCC]	
00105E	00105E	[FFB0D0, FFB190, FFDB90, FFE490, FFEF10, FFEFD0]	
001084	001084	[FFB0B0, FFB170, FFBCB0, FFBE30, FFC5B0, FFC670, FFC730, FFC7F0, FFC8B0, FFC970, FFCA30, FFCAF0, FFCBB0, FFDB70, FFE470, FFEEF0, FFEFB0]	
00108E	00108E	[FFBD02, FFBE82, FFBF42, FFC002, FFC602, FFC6C2, FFC782, FFC842, FFC902, FFC9C2, FFCA82, FFCB42, FFCC02]	
0010C6	0010C6	[FFBCC8, FFBF08, FFBFC8, FFC688, FFC748, FFC808, FFC8C8, FFC988, FFCA48, FFCB08, FFCBC8]	
0010DE	0010DE	[FFBCC8, FFBE48, FFBF08, FFBFC8, FFC5C8, FFC748, FFC808, FFC8C8, FFC988, FFCA48, FFCB08, FFCBC8]	
00116C	00116C	[FFD4AC, FFD6EC, FFD7AC, FFDF2C, FFDFEC, FFE0AC, FFE16C, FFE22C, FFE2EC, FFE3AC, FFE46C, FFE52C, FFE5EC, FFE76C, FFE82C, FFE8EC, FFE9AC, FFEA6C, FFEB2C, FFEBEC, FFECAC, FFED6C, FFEE2C, FFEEEC, FFEFAC]	
001178	001178	[FF8E78, FF8F78, FF95B8, FF9678, FF9738, FF97F8, FF98B8, FF9978, FF9A38, FF9AF8, FF9BB8, FFA038, FFA0F8, FFA1B8, FFA278, FFA338, FFA3F8, FFA4B8, FFA578, FFA638, FFA6F8, FFA7B8, FFADB8, FFAE78, FFAF38, FFAFF8, FFB0B8, FFB178, FFB238, FFB2F8, FFB3B8, FFB9B8, FFBB38, FFBBF8, FFBCB8, FFBD78, FFBE38, FFBEF8, FFBFB8, FFC4F8, FFC5B8, FFC678, FFC738, FFC7F8, FFC8B8, FFC978, FFCA38, FFCAF8, FFCBB8, FFD4B8, FFD578, FFD638, FFD6F8, FFD7B8, FFDB78, FFDE78, FFDF38, FFDFF8, FFE0B8, FFE178, FFE238, FFE2F8, FFE3B8, FFE478, FFE538, FFE5F8, FFE778, FFE838, FFE8F8, FFE9B8, FFEA78, FFEB38, FFEBF8, FFECB8, FFED78, FFEE38, FFEEF8, FFEFB8]	
001180	001180	[FF8E7E, FF8E80, FF8F7E, FF8F80, FF95BE, FF95C0, FF967E, FF9680, FF973E, FF9740, FF97FE, FF9800, FF98BE, FF98C0, FF997E, FF9980, FF9A3E, FF9A40, FF9AFE, FF9B00, FF9BBE, FF9BC0, FFA03E, FFA040, FFA0FE, FFA100, FFA1BE, FFA1C0, FFA27E, FFA280, FFA33E, FFA340, FFA3FE, FFA400, FFA4BE, FFA4C0, FFA57E, FFA580, FFA63E, FFA640, FFA6FE, FFA700, FFA7BE, FFA7C0, FFADBE, FFADC0, FFAE7E, FFAE80, FFAF3E, FFAF40, FFAFFE, FFB000, FFB0BE, FFB0C0, FFB17E, FFB180, FFB23E, FFB240, FFB2FE, FFB300, FFB3BE, FFB3C0, FFB9BE, FFB9C0, FFBB3E, FFBB40, FFBBFE, FFBC00, FFBCBE, FFBCC0, FFBD7E, FFBD80, FFBE3E, FFBE40, FFBEFE, FFBF00, FFBFBE, FFBFC0, FFC4FE, FFC500, FFC5BE, FFC5C0, FFC67E, FFC680, FFC73E, FFC740, FFC7FE, FFC800, FFC8BE, FFC8C0, FFC97E, FFC980, FFCA3E, FFCA40, FFCAFE, FFCB00, FFCBBE, FFCBC0, FFD4BE, FFD4C0, FFD57E, FFD580, FFD63E, FFD640, FFD6FE, FFD700, FFD7BE, FFD7C0, FFDB7E, FFDB80, FFDE7E, FFDE80, FFDF3E, FFDF40, FFDFFE, FFE000, FFE0BE, FFE0C0, FFE17E, FFE180, FFE23E, FFE240, FFE2FE, FFE300, FFE3BE, FFE3C0, FFE47E, FFE480, FFE53E, FFE540, FFE5FE, FFE600, FFE77E, FFE780, FFE83E, FFE840, FFE8FE, FFE900, FFE9BE, FFE9C0, FFEA7E, FFEA80, FFEB3E, FFEB40, FFEBFE, FFEC00, FFECBE, FFECC0, FFED7E, FFED80, FFEE3E, FFEE40, FFEEFE, FFEF00, FFEFBE, FFEFC0]	
001186	001186	[FF8E79, FF8F79, FF95B9, FF9679, FF9739, FF97F9, FF98B9, FF9979, FF9A39, FF9AF9, FF9BB9, FFA039, FFA0F9, FFA1B9, FFA279, FFA339, FFA3F9, FFA4B9, FFA579, FFA639, FFA6F9, FFA7B9, FFADB9, FFAE79, FFAF39, FFAFF9, FFB0B9, FFB179, FFB239, FFB2F9, FFB3B9, FFB9B9, FFBA79, FFBB39, FFBBF9, FFBCB9, FFBD79, FFBE39, FFBEF9, FFBFB9, FFC4F9, FFC5B9, FFC679, FFC739, FFC7F9, FFC8B9, FFC979, FFCA39, FFCAF9, FFCBB9, FFD4B9, FFD579, FFD639, FFD6F9, FFD7B9, FFDB79, FFDE79, FFDF39, FFDFF9, FFE0B9, FFE179, FFE239, FFE2F9, FFE3B9, FFE479, FFE539, FFE5F9, FFE779, FFE839, FFE8F9, FFE9B9, FFEA79, FFEB39, FFEBF9, FFECB9, FFED79, FFEE39, FFEEF9, FFEFB9]	
